,DateTime,Depth_m,ID,geometry,lat,lon
236,2017-04-15 12:46:08.25,0.6978,1510023,POINT (422396.4022798009 7671519.373031078),69.1427817,-148.9533266
237,2017-04-15 12:46:08.75,0.7923,1510024,POINT (422396.7478833087 7671517.866962344),69.1427683,-148.9533167
238,2017-04-15 12:46:09.25,0.826,1510025,POINT (422397.159295344 7671516.180282422),69.1427533,-148.953305
239,2017-04-15 12:46:09.75,0.985,1510026,POINT (422397.0840252021 7671515.814496277),69.14275,-148.9533066
240,2017-04-15 12:46:10.25,1.122,1510027,POINT (422397.88864151 7671514.115285138),69.142735,-148.953285
241,2017-04-15 12:46:11,1.2,1510028,POINT (422398.0339474676 7671512.43708613),69.14272,-148.95328
242,2017-04-15 12:46:11.75,1.2,1510029,POINT (422399.7086383838 7671508.846907806),69.1426883,-148.953235
243,2017-04-15 12:46:12.5,1.199,1510030,POINT (422398.5216933707 7671507.03265252),69.1426717,-148.9532634
244,2017-04-15 12:46:13,1.2,1510031,POINT (422398.2972393104 7671506.102607556),69.1426633,-148.9532683
245,2017-04-15 12:46:13.5,0.956,1510032,POINT (422399.7153856444 7671504.941700529),69.1426533,-148.9532317
246,2017-04-15 12:46:14,0.7956,1510033,POINT (422400.2124378168 7671503.821305219),69.1426434,-148.9532183
247,2017-04-15 12:46:14.5,0.6859,1510034,POINT (422400.3534194932 7671502.132087148),69.1426283,-148.9532134
248,2017-04-15 12:46:15,0.4632,1510035,POINT (422400.4970170249 7671500.275428924),69.1426117,-148.9532083
249,2017-04-15 12:46:15.5,0.3564,1510036,POINT (422400.8465983293 7671498.769234239),69.1425983,-148.9531983
250,2017-04-15 12:46:16,0.5555,1510037,POINT (422400.8668774992 7671497.284690968),69.142585,-148.9531966
251,2017-04-15 12:46:16.75,0.4756,1510038,POINT (422399.7669201274 7671496.20403276),69.142575,-148.9532234
252,2017-04-15 12:46:17.5,0.4497,1510039,POINT (422400.2540615504 7671492.651701136),69.1425433,-148.9532083
253,2017-04-15 12:46:18,0.4863,1510040,POINT (422400.1510213172 7671491.53927282),69.1425333,-148.95321
254,2017-04-15 12:46:18.5,0.4846,1510041,POINT (422400.4852659523 7671489.676539045),69.1425167,-148.9532001
255,2017-04-15 12:46:19.25,0.3946,1510042,POINT (422401.0196511211 7671487.606599106),69.1424983,-148.953185
256,2017-04-15 12:46:20,0.407,1510043,POINT (422401.600181777 7671484.988489891),69.142475,-148.9531683
257,2017-04-15 12:46:20.75,0.4846,1510044,POINT (422401.2350030896 7671483.884415299),69.142465,-148.9531766
258,2017-04-15 12:46:21.5,0.4435,1510045,POINT (422400.3258808206 7671482.429490197),69.1424517,-148.9531983
259,2017-04-15 12:46:22,0.5307,1510046,POINT (422400.449460269 7671480.194127925),69.1424317,-148.9531934
260,2017-04-15 12:46:22.5,0.497,1510047,POINT (422401.196226401 7671478.675275972),69.1424183,-148.9531734
261,2017-04-15 12:46:23.25,0.3693,1510048,POINT (422401.6711989724 7671476.986571738),69.1424033,-148.9531601
262,2017-04-15 12:46:24,0.538,1510049,POINT (422402.0865950249 7671475.299766166),69.1423883,-148.9531483
263,2017-04-15 12:46:24.75,0.4531,1510050,POINT (422410.914710665 7671559.076188596),69.1431417,-148.9529934
264,2017-04-15 12:46:25.25,0.5026,1510051,POINT (422410.2991344094 7671558.348276945),69.143135,-148.9530083
265,2017-04-15 12:46:26,0.5987,1510052,POINT (422410.5755097307 7671556.665902245),69.14312,-148.953
266,2017-04-15 12:46:26.75,0.543,1510053,POINT (422410.5161977658 7671554.80455323),69.1431033,-148.953
267,2017-04-15 12:46:27.5,0.5633,1510054,POINT (422410.5542380728 7671553.877300134),69.143095,-148.9529983
268,2017-04-15 12:46:28.25,0.4469,1510055,POINT (422410.5070016463 7671552.394908402),69.1430817,-148.9529983
269,2017-04-15 12:46:28.75,0.5802,1510056,POINT (422410.0423138003 7671552.40971573),69.1430817,-148.95301
270,2017-04-15 12:46:29.5,0.5768,1510057,POINT (422409.8021750526 7671551.111984795),69.14307,-148.953015
271,2017-04-15 12:46:30,0.5425,1510058,POINT (422410.2253091959 7671549.79311854),69.1430583,-148.9530033
272,2017-04-15 12:46:30.5,0.525,1510059,POINT (422410.0607930664 7671548.872319927),69.14305,-148.9530067
273,2017-04-15 12:46:31.25,0.5565,1510060,POINT (422409.8189431926 7671547.396129596),69.1430367,-148.9530116
274,2017-04-15 12:46:32,0.5582,1510061,POINT (422409.9201755908 7671546.45570575),69.1430283,-148.9530083
275,2017-04-15 12:46:32.75,0.5841,1510062,POINT (422409.9482065542 7671545.339100573),69.1430183,-148.9530067
276,2017-04-15 12:46:33.25,0.5515,1510063,POINT (422410.5144836743 7671544.395015219),69.14301,-148.9529917
277,2017-04-15 12:46:34,0.3608,1510064,POINT (422410.2051148101 7671542.920976338),69.1429967,-148.9529983
278,2017-04-15 12:46:34.5,0.5745,1510065,POINT (422409.7724278968 7671541.819051974),69.1429867,-148.9530083
279,2017-04-15 12:46:35,0.6499,1510066,POINT (422410.0107648237 7671541.06393033),69.14298,-148.9530017
280,2017-04-15 12:46:35.75,0.5998,1510067,POINT (422410.7578707337 7671539.556226999),69.1429667,-148.9529817
281,2017-04-15 12:46:36.25,0.6476,1510068,POINT (422410.3866650074 7671538.26267241),69.142955,-148.95299
282,2017-04-15 12:46:36.75,0.5914,1510069,POINT (422410.2896676236 7671537.339722303),69.1429467,-148.9529917
283,2017-04-15 12:46:37.5,0.5262,1510070,POINT (422409.9479397582 7671536.971269378),69.1429433,-148.953
284,2017-04-15 12:46:38,0.6263,1510071,POINT (422410.4567092555 7671536.218687606),69.1429367,-148.9529866
285,2017-04-15 12:46:38.5,0.5627,1510072,POINT (422410.8758751638 7671534.899948047),69.142925,-148.952975
286,2017-04-15 12:46:39.25,0.5734,1510073,POINT (422411.2492517557 7671534.140523592),69.1429183,-148.952965
287,2017-04-15 12:46:39.75,0.5627,1510074,POINT (422411.394564738 7671532.462325397),69.1429033,-148.95296
288,2017-04-15 12:46:40.5,0.6527,1510075,POINT (422411.5118456839 7671531.900732361),69.1428983,-148.9529566
289,2017-04-15 12:46:41,0.6904,1510076,POINT (422411.2503321791 7671530.05698353),69.1428817,-148.9529617
290,2017-04-15 12:46:42,0.66,1510077,POINT (422411.6297473166 7671529.487037781),69.1428767,-148.9529517
291,2017-04-15 12:46:42.75,0.5312,1510078,POINT (422411.9178481494 7671528.172474762),69.142865,-148.9529434
292,2017-04-15 12:46:43.5,0.6735,1510079,POINT (422411.9000906206 7671527.615184638),69.14286,-148.9529434
293,2017-04-15 12:46:44,0.7235,1510080,POINT (422411.5232016913 7671526.143297043),69.1428467,-148.9529517
294,2017-04-15 12:46:44.75,0.7854,1510081,POINT (422411.7995830186 7671524.460922537),69.1428317,-148.9529434
295,2017-04-15 12:46:45.5,0.7854,1510082,POINT (422411.9783465624 7671523.707699439),69.142825,-148.9529383
296,2017-04-15 12:46:46,0.926,1510083,POINT (422411.954906692 7671522.972076476),69.1428184,-148.9529383
297,2017-04-15 12:46:47,0.928,1510084,POINT (422413.1546389485 7671521.070609709),69.1428017,-148.9529066
298,2017-04-15 12:46:47.75,0.891,1510085,POINT (422413.0075248101 7671520.695955239),69.1427983,-148.95291
299,2017-04-15 12:46:48.5,0.943,1510086,POINT (422413.07153532 7671518.4624919),69.1427783,-148.9529066
300,2017-04-15 12:46:49.25,1.01,1510087,POINT (422412.760259761 7671517.178184459),69.1427667,-148.9529134
301,2017-04-15 12:46:49.75,0.889,1510088,POINT (422412.7425025167 7671516.620894331),69.1427617,-148.9529134
302,2017-04-15 12:46:50.5,0.962,1510089,POINT (422412.9390242863 7671516.424961442),69.14276,-148.9529083
303,2017-04-15 12:46:51.25,1.128,1510090,POINT (422413.5688580329 7671515.478851995),69.1427517,-148.9528917
304,2017-04-15 12:46:52,1.177,1510091,POINT (422413.5212691531 7671513.985314444),69.1427383,-148.9528917
305,2017-04-15 12:46:53,1.2,1510092,POINT (422413.7976538027 7671512.302940189),69.1427233,-148.9528834
306,2017-04-15 12:46:53.5,1.2,1510093,POINT (422412.9102775424 7671511.405174026),69.142715,-148.952905
307,2017-04-15 12:46:54,1.2,1510094,POINT (422412.82897224 7671510.849908761),69.14271,-148.9529066
308,2017-04-15 12:46:54.75,1.154,1510095,POINT (422412.6026178673 7671510.109594251),69.1427033,-148.9529117
309,2017-04-15 12:46:55.25,0.946,1510096,POINT (422413.2126305742 7671508.416589404),69.1426883,-148.952895
310,2017-04-15 12:46:55.75,0.889,1510097,POINT (422413.1891912451 7671507.680966435),69.1426817,-148.952895
311,2017-04-15 12:46:56.5,0.802,1510098,POINT (422413.2787079891 7671506.372731285),69.14267,-148.9528917
312,2017-04-15 12:46:57.25,0.7893,1510099,POINT (422413.1060881775 7671505.072848647),69.1426583,-148.952895
313,2017-04-15 12:46:58,0.841,1510100,POINT (422413.4279970929 7671504.694406705),69.142655,-148.9528866
314,2017-04-15 12:46:58.5,0.7415,1510101,POINT (422413.2016424598 7671503.954092138),69.1426483,-148.9528917
315,2017-04-15 12:46:59,0.6471,1510102,POINT (422413.5576233558 7671502.648523754),69.1426367,-148.9528817
316,2017-04-15 12:46:59.5,0.5897,1510103,POINT (422413.4425145896 7671501.157137613),69.1426233,-148.9528834
