,Counter,Depth_m,LatitudeDD,LongitudeD,RECORD,geometry
0,1410000.0,0.487,69.1605,-148.94899999999998,2193,POINT (422631.0472790278 7673488.754435482)
1,1410000.0,0.5308,69.1605,-148.94899999999998,2194,POINT (422631.0472790278 7673488.754435482)
2,1410000.0,0.5944,69.1605,-148.94899999999998,2195,POINT (422631.0472790278 7673488.754435482)
3,1410000.0,0.4971,69.1605,-148.94899999999998,2196,POINT (422631.0472790278 7673488.754435482)
4,1410000.0,0.5072,69.1604,-148.94899999999998,2197,POINT (422630.692803425 7673477.608593118)
5,1410010.0,0.5427,69.1604,-148.94899999999998,2198,POINT (422630.692803425 7673477.608593118)
6,1410010.0,0.5702,69.1604,-148.94899999999998,2199,POINT (422630.692803425 7673477.608593118)
7,1410010.0,0.4926,69.1604,-148.94899999999998,2200,POINT (422630.692803425 7673477.608593118)
8,1410010.0,0.5207,69.1604,-148.94899999999998,2201,POINT (422630.692803425 7673477.608593118)
9,1410010.0,0.528,69.1604,-148.94899999999998,2202,POINT (422630.692803425 7673477.608593118)
10,1410010.0,0.6253,69.1603,-148.94899999999998,2203,POINT (422630.3383280614 7673466.462750874)
11,1410010.0,0.532,69.1603,-148.94899999999998,2204,POINT (422630.3383280614 7673466.462750874)
12,1410010.0,0.5792,69.1603,-148.94899999999998,2205,POINT (422630.3383280614 7673466.462750874)
13,1410010.0,0.4611,69.1603,-148.94899999999998,2206,POINT (422630.3383280614 7673466.462750874)
14,1410020.0,0.5578,69.1603,-148.94899999999998,2207,POINT (422630.3383280614 7673466.462750874)
15,1410020.0,0.4774,69.1603,-148.94899999999998,2208,POINT (422630.3383280614 7673466.462750874)
16,1410020.0,0.5263,69.1603,-148.94899999999998,2209,POINT (422630.3383280614 7673466.462750874)
17,1410020.0,0.4791,69.1603,-148.94899999999998,2210,POINT (422630.3383280614 7673466.462750874)
18,1410020.0,0.6422,69.1602,-148.94899999999998,2211,POINT (422629.9838529369 7673455.316908741)
19,1410020.0,0.6214,69.1602,-148.94899999999998,2212,POINT (422629.9838529369 7673455.316908741)
20,1410020.0,0.5106,69.1602,-148.94899999999998,2213,POINT (422629.9838529369 7673455.316908741)
21,1410020.0,0.5938,69.1602,-148.94899999999998,2214,POINT (422629.9838529369 7673455.316908741)
22,1410020.0,0.6372,69.1602,-148.94899999999998,2215,POINT (422629.9838529369 7673455.316908741)
23,1410020.0,0.5674,69.1602,-148.94899999999998,2216,POINT (422629.9838529369 7673455.316908741)
24,1410020.0,0.6158,69.1601,-148.94899999999998,2217,POINT (422629.6293780516 7673444.171066728)
25,1410030.0,0.6327,69.1601,-148.94899999999998,2218,POINT (422629.6293780516 7673444.171066728)
26,1410030.0,0.6805,69.1601,-148.94899999999998,2219,POINT (422629.6293780516 7673444.171066728)
27,1410030.0,0.717,69.1601,-148.94899999999998,2220,POINT (422629.6293780516 7673444.171066728)
28,1410030.0,0.7564,69.1601,-148.94899999999998,2221,POINT (422629.6293780516 7673444.171066728)
29,1410030.0,0.805,69.1601,-148.94899999999998,2222,POINT (422629.6293780516 7673444.171066728)
30,1410030.0,0.775,69.1601,-148.94899999999998,2223,POINT (422629.6293780516 7673444.171066728)
31,1410030.0,0.863,69.16,-148.94899999999998,2224,POINT (422629.2749034054 7673433.025224826)
32,1410030.0,0.7575,69.16,-148.94899999999998,2225,POINT (422629.2749034054 7673433.025224826)
33,1410030.0,0.6923,69.16,-148.94899999999998,2226,POINT (422629.2749034054 7673433.025224826)
34,1410040.0,0.7435,69.16,-148.94899999999998,2227,POINT (422629.2749034054 7673433.025224826)
35,1410040.0,0.6276,69.16,-148.94899999999998,2228,POINT (422629.2749034054 7673433.025224826)
36,1410040.0,0.814,69.16,-148.94899999999998,2229,POINT (422629.2749034054 7673433.025224826)
37,1410040.0,0.7103,69.16,-148.94899999999998,2230,POINT (422629.2749034054 7673433.025224826)
38,1410040.0,0.6985,69.16,-148.94899999999998,2231,POINT (422629.2749034054 7673433.025224826)
39,1410040.0,0.7103,69.16,-148.94899999999998,2232,POINT (422629.2749034054 7673433.025224826)
40,1410040.0,0.7232,69.1599,-148.94899999999998,2233,POINT (422628.9204289985 7673421.879383042)
41,1410040.0,0.6844,69.1599,-148.94899999999998,2234,POINT (422628.9204289985 7673421.879383042)
42,1410040.0,0.6951,69.1599,-148.94899999999998,2235,POINT (422628.9204289985 7673421.879383042)
43,1410040.0,0.5623,69.1599,-148.94899999999998,2236,POINT (422628.9204289985 7673421.879383042)
44,1410040.0,0.6883,69.1599,-148.94899999999998,2237,POINT (422628.9204289985 7673421.879383042)
45,1410050.0,0.6276,69.1599,-148.94899999999998,2238,POINT (422628.9204289985 7673421.879383042)
46,1410050.0,0.6692,69.1598,-148.94899999999998,2239,POINT (422628.5659548308 7673410.733541376)
47,1410050.0,0.5072,69.1598,-148.94899999999998,2240,POINT (422628.5659548308 7673410.733541376)
48,1410050.0,0.631,69.1598,-148.94899999999998,2241,POINT (422628.5659548308 7673410.733541376)
49,1410050.0,0.6394,69.1598,-148.94899999999998,2242,POINT (422628.5659548308 7673410.733541376)
50,1410050.0,0.6675,69.1598,-148.94899999999998,2243,POINT (422628.5659548308 7673410.733541376)
51,1410050.0,0.6462,69.1598,-148.94899999999998,2244,POINT (422628.5659548308 7673410.733541376)
52,1410050.0,0.7643,69.1598,-148.94899999999998,2245,POINT (422628.5659548308 7673410.733541376)
53,1410050.0,0.6265,69.1597,-148.94899999999998,2246,POINT (422628.2114809023 7673399.587699824)
54,1410060.0,0.6619,69.1597,-148.94899999999998,2247,POINT (422628.2114809023 7673399.587699824)
55,1410060.0,0.6214,69.1597,-148.94899999999998,2248,POINT (422628.2114809023 7673399.587699824)
56,1410060.0,0.5691,69.1597,-148.94899999999998,2249,POINT (422628.2114809023 7673399.587699824)
57,1410060.0,0.7739,69.1597,-148.94899999999998,2250,POINT (422628.2114809023 7673399.587699824)
58,1410060.0,0.6895,69.1597,-148.94899999999998,2251,POINT (422628.2114809023 7673399.587699824)
59,1410060.0,0.6507,69.1597,-148.94899999999998,2252,POINT (422628.2114809023 7673399.587699824)
60,1410060.0,0.828,69.1597,-148.94899999999998,2253,POINT (422628.2114809023 7673399.587699824)
61,1410060.0,0.6568,69.1597,-148.94899999999998,2254,POINT (422628.2114809023 7673399.587699824)
62,1410060.0,0.6838,69.1596,-148.94899999999998,2255,POINT (422627.8570072128 7673388.441858388)
63,1410060.0,0.6546,69.1596,-148.94899999999998,2256,POINT (422627.8570072128 7673388.441858388)
64,1410060.0,0.7238,69.1596,-148.94899999999998,2257,POINT (422627.8570072128 7673388.441858388)
65,1410070.0,0.7187,69.1596,-148.94899999999998,2258,POINT (422627.8570072128 7673388.441858388)
66,1410070.0,0.7238,69.1596,-148.94899999999998,2259,POINT (422627.8570072128 7673388.441858388)
67,1410070.0,0.6411,69.1596,-148.94899999999998,2260,POINT (422627.8570072128 7673388.441858388)
68,1410070.0,0.649,69.1596,-148.94899999999998,2261,POINT (422627.8570072128 7673388.441858388)
69,1410070.0,0.6085,69.1595,-148.94899999999998,2262,POINT (422627.5025337627 7673377.296017067)
70,1410070.0,0.6169,69.1595,-148.94899999999998,2263,POINT (422627.5025337627 7673377.296017067)
71,1410070.0,0.6107,69.1595,-148.94899999999998,2264,POINT (422627.5025337627 7673377.296017067)
72,1410070.0,0.6816,69.1595,-148.94899999999998,2265,POINT (422627.5025337627 7673377.296017067)
73,1410070.0,0.6417,69.1595,-148.94899999999998,2266,POINT (422627.5025337627 7673377.296017067)
74,1410080.0,0.6934,69.1595,-148.94899999999998,2267,POINT (422627.5025337627 7673377.296017067)
75,1410080.0,0.631,69.1595,-148.94899999999998,2268,POINT (422627.5025337627 7673377.296017067)
76,1410080.0,0.5668,69.1595,-148.94899999999998,2269,POINT (422627.5025337627 7673377.296017067)
77,1410080.0,0.6428,69.1595,-148.94899999999998,2270,POINT (422627.5025337627 7673377.296017067)
78,1410080.0,0.483,69.1594,-148.94899999999998,2271,POINT (422627.1480605517 7673366.150175863)
79,1410080.0,0.532,69.1594,-148.94899999999998,2272,POINT (422627.1480605517 7673366.150175863)
80,1410080.0,0.5742,69.1594,-148.94899999999998,2273,POINT (422627.1480605517 7673366.150175863)
81,1410080.0,0.6062,69.1594,-148.94899999999998,2274,POINT (422627.1480605517 7673366.150175863)
82,1410080.0,0.6478,69.1594,-148.94899999999998,2275,POINT (422627.1480605517 7673366.150175863)
83,1410080.0,0.4588,69.1594,-148.94899999999998,2276,POINT (422627.1480605517 7673366.150175863)
84,1410080.0,0.5382,69.1594,-148.94899999999998,2277,POINT (422627.1480605517 7673366.150175863)
85,1410090.0,0.6523,69.1593,-148.94899999999998,2278,POINT (422626.79358758 7673355.004334775)
86,1410090.0,0.4785,69.1593,-148.94899999999998,2279,POINT (422626.79358758 7673355.004334775)
87,1410090.0,0.7502,69.1593,-148.94899999999998,2280,POINT (422626.79358758 7673355.004334775)
88,1410090.0,0.7508,69.1593,-148.94899999999998,2281,POINT (422626.79358758 7673355.004334775)
89,1410090.0,0.6816,69.1593,-148.94899999999998,2282,POINT (422626.79358758 7673355.004334775)
90,1410090.0,0.7564,69.1593,-148.94899999999998,2283,POINT (422626.79358758 7673355.004334775)
91,1410090.0,0.672,69.1593,-148.94899999999998,2284,POINT (422626.79358758 7673355.004334775)
92,1410090.0,0.744,69.1593,-148.94899999999998,2285,POINT (422626.79358758 7673355.004334775)
93,1410090.0,0.6535,69.1592,-148.94899999999998,2286,POINT (422626.4391148473 7673343.858493799)
94,1410100.0,0.7238,69.1592,-148.94899999999998,2287,POINT (422626.4391148473 7673343.858493799)
95,1410100.0,0.7086,69.1592,-148.94899999999998,2288,POINT (422626.4391148473 7673343.858493799)
96,1410100.0,0.5815,69.1592,-148.94899999999998,2289,POINT (422626.4391148473 7673343.858493799)
97,1410100.0,0.6501,69.1592,-148.94899999999998,2290,POINT (422626.4391148473 7673343.858493799)
98,1410100.0,0.5809,69.1592,-148.94899999999998,2291,POINT (422626.4391148473 7673343.858493799)
99,1410100.0,0.6124,69.1592,-148.94899999999998,2292,POINT (422626.4391148473 7673343.858493799)
100,1410100.0,0.6057,69.1591,-148.94899999999998,2293,POINT (422626.0846423539 7673332.712652939)
101,1410100.0,0.6507,69.1591,-148.94899999999998,2294,POINT (422626.0846423539 7673332.712652939)
102,1410100.0,0.6197,69.1591,-148.94899999999998,2295,POINT (422626.0846423539 7673332.712652939)
103,1410100.0,0.6208,69.1591,-148.94899999999998,2296,POINT (422626.0846423539 7673332.712652939)
104,1410100.0,0.6557,69.1591,-148.94899999999998,2297,POINT (422626.0846423539 7673332.712652939)
105,1410110.0,0.6388,69.1591,-148.94899999999998,2298,POINT (422626.0846423539 7673332.712652939)
106,1410110.0,0.5145,69.1591,-148.94899999999998,2299,POINT (422626.0846423539 7673332.712652939)
107,1410110.0,0.5652,69.1591,-148.94899999999998,2300,POINT (422626.0846423539 7673332.712652939)
108,1410110.0,0.5427,69.15899999999999,-148.94899999999998,2301,POINT (422625.7301700996 7673321.566812197)
109,1410110.0,0.5275,69.15899999999999,-148.94899999999998,2302,POINT (422625.7301700996 7673321.566812197)
110,1410110.0,0.478,69.15899999999999,-148.94899999999998,2303,POINT (422625.7301700996 7673321.566812197)
111,1410110.0,0.5764,69.15899999999999,-148.94899999999998,2304,POINT (422625.7301700996 7673321.566812197)
112,1410110.0,0.6062,69.15899999999999,-148.94899999999998,2305,POINT (422625.7301700996 7673321.566812197)
113,1410110.0,0.478,69.15899999999999,-148.94899999999998,2306,POINT (422625.7301700996 7673321.566812197)
114,1410120.0,0.6523,69.15899999999999,-148.94899999999998,2307,POINT (422625.7301700996 7673321.566812197)
115,1410120.0,0.6147,69.15899999999999,-148.94899999999998,2308,POINT (422625.7301700996 7673321.566812197)
116,1410120.0,0.6169,69.1589,-148.94899999999998,2309,POINT (422625.3756980847 7673310.420971572)
117,1410120.0,0.5708,69.1589,-148.94899999999998,2310,POINT (422625.3756980847 7673310.420971572)
118,1410120.0,0.6478,69.1589,-148.94899999999998,2311,POINT (422625.3756980847 7673310.420971572)
119,1410120.0,0.7153,69.1589,-148.94899999999998,2312,POINT (422625.3756980847 7673310.420971572)
120,1410120.0,0.6253,69.1589,-148.94899999999998,2313,POINT (422625.3756980847 7673310.420971572)
121,1410120.0,0.5719,69.1589,-148.94899999999998,2314,POINT (422625.3756980847 7673310.420971572)
122,1410120.0,0.5922,69.1589,-148.94899999999998,2315,POINT (422625.3756980847 7673310.420971572)
123,1410120.0,0.6535,69.1589,-148.94899999999998,2316,POINT (422625.3756980847 7673310.420971572)
124,1410120.0,0.6962,69.1589,-148.94899999999998,2317,POINT (422625.3756980847 7673310.420971572)
125,1410130.0,0.645,69.1588,-148.94899999999998,2318,POINT (422625.0212263089 7673299.275131062)
126,1410130.0,0.7345,69.1588,-148.94899999999998,2319,POINT (422625.0212263089 7673299.275131062)
127,1410130.0,0.7035,69.1588,-148.94899999999998,2320,POINT (422625.0212263089 7673299.275131062)
128,1410130.0,0.802,69.1588,-148.94899999999998,2321,POINT (422625.0212263089 7673299.275131062)
129,1410130.0,0.7817,69.1588,-148.94899999999998,2322,POINT (422625.0212263089 7673299.275131062)
130,1410130.0,0.721,69.1588,-148.94899999999998,2323,POINT (422625.0212263089 7673299.275131062)
131,1410130.0,0.7536,69.1588,-148.94899999999998,2324,POINT (422625.0212263089 7673299.275131062)
132,1410130.0,0.568,69.1588,-148.94899999999998,2325,POINT (422625.0212263089 7673299.275131062)
133,1410130.0,0.7407,69.1587,-148.94899999999998,2326,POINT (422624.6667547722 7673288.129290666)
134,1410140.0,0.5618,69.1587,-148.94899999999998,2327,POINT (422624.6667547722 7673288.129290666)
135,1410140.0,0.6062,69.1587,-148.94899999999998,2328,POINT (422624.6667547722 7673288.129290666)
136,1410140.0,0.5539,69.1587,-148.94899999999998,2329,POINT (422624.6667547722 7673288.129290666)
137,1410140.0,0.6321,69.1587,-148.94899999999998,2330,POINT (422624.6667547722 7673288.129290666)
138,1410140.0,0.5466,69.1587,-148.94899999999998,2331,POINT (422624.6667547722 7673288.129290666)
139,1410140.0,0.5702,69.1587,-148.94899999999998,2332,POINT (422624.6667547722 7673288.129290666)
140,1410140.0,0.6726,69.1587,-148.94899999999998,2333,POINT (422624.6667547722 7673288.129290666)
141,1410140.0,0.595,69.1587,-148.94899999999998,2334,POINT (422624.6667547722 7673288.129290666)
142,1410140.0,0.6056,69.1586,-148.94899999999998,2335,POINT (422624.3122834749 7673276.983450387)
143,1410140.0,0.6225,69.1586,-148.94899999999998,2336,POINT (422624.3122834749 7673276.983450387)
144,1410140.0,0.5826,69.1586,-148.94899999999998,2337,POINT (422624.3122834749 7673276.983450387)
145,1410150.0,0.4498,69.1586,-148.94899999999998,2338,POINT (422624.3122834749 7673276.983450387)
146,1410150.0,0.4802,69.1586,-148.95,2339,POINT (422584.623531437 7673278.245995908)
147,1410150.0,0.5185,69.1586,-148.95,2340,POINT (422584.623531437 7673278.245995908)
148,1410150.0,0.4796,69.1586,-148.95,2341,POINT (422584.623531437 7673278.245995908)
149,1410150.0,0.5353,69.1585,-148.95,2342,POINT (422584.2688785223 7673267.100160689)
150,1410150.0,0.5634,69.1585,-148.95,2343,POINT (422584.2688785223 7673267.100160689)
151,1410150.0,0.5769,69.1585,-148.95,2344,POINT (422584.2688785223 7673267.100160689)
152,1410150.0,0.4093,69.1585,-148.95,2345,POINT (422584.2688785223 7673267.100160689)
153,1410150.0,0.6236,69.1585,-148.95,2346,POINT (422584.2688785223 7673267.100160689)
154,1410160.0,0.546,69.1585,-148.95,2347,POINT (422584.2688785223 7673267.100160689)
155,1410160.0,0.4571,69.1585,-148.95,2348,POINT (422584.2688785223 7673267.100160689)
156,1410160.0,0.4656,69.1585,-148.95,2349,POINT (422584.2688785223 7673267.100160689)
157,1410160.0,0.4847,69.1584,-148.95,2350,POINT (422583.9142258469 7673255.954325588)
158,1410160.0,0.4959,69.1584,-148.95,2351,POINT (422583.9142258469 7673255.954325588)
159,1410160.0,0.627,69.1584,-148.95,2352,POINT (422583.9142258469 7673255.954325588)
160,1410160.0,0.5961,69.1584,-148.95,2353,POINT (422583.9142258469 7673255.954325588)
161,1410160.0,0.6894,69.1584,-148.95,2354,POINT (422583.9142258469 7673255.954325588)
162,1410160.0,0.6742,69.1584,-148.95,2355,POINT (422583.9142258469 7673255.954325588)
163,1410160.0,0.659,69.1584,-148.95,2356,POINT (422583.9142258469 7673255.954325588)
164,1410160.0,0.6607,69.1584,-148.95,2357,POINT (422583.9142258469 7673255.954325588)
165,1410170.0,0.5848,69.1584,-148.95,2358,POINT (422583.9142258469 7673255.954325588)
166,1410170.0,0.7277,69.1583,-148.95,2359,POINT (422583.5595734109 7673244.8084906)
167,1410170.0,0.65,69.1583,-148.95,2360,POINT (422583.5595734109 7673244.8084906)
168,1410170.0,0.5471,69.1583,-148.95,2361,POINT (422583.5595734109 7673244.8084906)
169,1410170.0,0.6264,69.1583,-148.95,2362,POINT (422583.5595734109 7673244.8084906)
170,1410170.0,0.6084,69.1583,-148.95,2363,POINT (422583.5595734109 7673244.8084906)
171,1410170.0,0.717,69.1583,-148.95,2364,POINT (422583.5595734109 7673244.8084906)
172,1410170.0,0.699,69.1583,-148.95,2365,POINT (422583.5595734109 7673244.8084906)
173,1410170.0,0.845,69.1582,-148.95,2366,POINT (422583.2049212141 7673233.662655728)
174,1410180.0,0.7052,69.1582,-148.95,2367,POINT (422583.2049212141 7673233.662655728)
175,1410180.0,0.6129,69.1582,-148.95,2368,POINT (422583.2049212141 7673233.662655728)
176,1410180.0,0.6933,69.1582,-148.95,2369,POINT (422583.2049212141 7673233.662655728)
177,1410180.0,0.659,69.1582,-148.95,2370,POINT (422583.2049212141 7673233.662655728)
178,1410180.0,0.7305,69.1582,-148.95,2371,POINT (422583.2049212141 7673233.662655728)
179,1410180.0,0.7451,69.1582,-148.95,2372,POINT (422583.2049212141 7673233.662655728)
180,1410180.0,0.6781,69.1582,-148.95,2373,POINT (422583.2049212141 7673233.662655728)
181,1410180.0,0.7951,69.1581,-148.95,2374,POINT (422582.8502692569 7673222.516820976)
182,1410180.0,0.7485,69.1581,-148.95,2375,POINT (422582.8502692569 7673222.516820976)
183,1410180.0,0.5522,69.1581,-148.95,2376,POINT (422582.8502692569 7673222.516820976)
184,1410180.0,0.6894,69.1581,-148.95,2377,POINT (422582.8502692569 7673222.516820976)
185,1410190.0,0.6281,69.1581,-148.95,2378,POINT (422582.8502692569 7673222.516820976)
186,1410190.0,0.7389,69.1581,-148.95,2379,POINT (422582.8502692569 7673222.516820976)
187,1410190.0,0.5921,69.1581,-148.95,2380,POINT (422582.8502692569 7673222.516820976)
188,1410190.0,0.7462,69.1581,-148.95,2381,POINT (422582.8502692569 7673222.516820976)
189,1410190.0,0.6118,69.1581,-148.95,2382,POINT (422582.8502692569 7673222.516820976)
190,1410190.0,0.5825,69.158,-148.95,2383,POINT (422582.4956175388 7673211.370986336)
191,1410190.0,0.6067,69.158,-148.95,2384,POINT (422582.4956175388 7673211.370986336)
192,1410190.0,0.6326,69.158,-148.95,2385,POINT (422582.4956175388 7673211.370986336)
193,1410190.0,0.6421,69.158,-148.95,2386,POINT (422582.4956175388 7673211.370986336)
194,1410200.0,0.6433,69.158,-148.95,2387,POINT (422582.4956175388 7673211.370986336)
195,1410200.0,0.7057,69.158,-148.95,2388,POINT (422582.4956175388 7673211.370986336)
196,1410200.0,0.6562,69.158,-148.95,2389,POINT (422582.4956175388 7673211.370986336)
197,1410200.0,0.7158,69.1579,-148.95,2390,POINT (422582.1409660601 7673200.225151812)
198,1410200.0,0.7839,69.1579,-148.95,2391,POINT (422582.1409660601 7673200.225151812)
199,1410200.0,0.6472,69.1579,-148.95,2392,POINT (422582.1409660601 7673200.225151812)
200,1410200.0,0.5386,69.1579,-148.95,2393,POINT (422582.1409660601 7673200.225151812)
201,1410200.0,0.6067,69.1579,-148.95,2394,POINT (422582.1409660601 7673200.225151812)
202,1410200.0,0.5364,69.1579,-148.95,2395,POINT (422582.1409660601 7673200.225151812)
203,1410200.0,0.6815,69.1579,-148.95,2396,POINT (422582.1409660601 7673200.225151812)
204,1410200.0,0.7361,69.1579,-148.95,2397,POINT (422582.1409660601 7673200.225151812)
205,1410210.0,0.6281,69.1579,-148.95,2398,POINT (422582.1409660601 7673200.225151812)
206,1410210.0,0.6815,69.1579,-148.95,2399,POINT (422582.1409660601 7673200.225151812)
207,1410210.0,0.6253,69.1578,-148.95,2400,POINT (422581.7863148208 7673189.079317404)
208,1410210.0,0.6382,69.1578,-148.95,2401,POINT (422581.7863148208 7673189.079317404)
209,1410210.0,0.6236,69.1578,-148.95,2402,POINT (422581.7863148208 7673189.079317404)
210,1410210.0,0.5932,69.1578,-148.95,2403,POINT (422581.7863148208 7673189.079317404)
211,1410210.0,0.6269,69.1578,-148.95,2404,POINT (422581.7863148208 7673189.079317404)
212,1410210.0,0.7647,69.1578,-148.95,2405,POINT (422581.7863148208 7673189.079317404)
213,1410210.0,0.7085,69.1578,-148.95,2406,POINT (422581.7863148208 7673189.079317404)
214,1410220.0,0.7428,69.1577,-148.95,2407,POINT (422581.4316638206 7673177.933483113)
215,1410220.0,0.6393,69.1577,-148.95,2408,POINT (422581.4316638206 7673177.933483113)
216,1410220.0,0.6776,69.1577,-148.95,2409,POINT (422581.4316638206 7673177.933483113)
217,1410220.0,0.6303,69.1577,-148.95,2410,POINT (422581.4316638206 7673177.933483113)
218,1410220.0,0.6759,69.1577,-148.95,2411,POINT (422581.4316638206 7673177.933483113)
219,1410220.0,0.6388,69.1577,-148.95,2412,POINT (422581.4316638206 7673177.933483113)
220,1410220.0,0.5825,69.1577,-148.95,2413,POINT (422581.4316638206 7673177.933483113)
221,1410220.0,0.7771,69.1576,-148.95,2414,POINT (422581.07701306 7673166.787648934)
222,1410220.0,0.6534,69.1576,-148.95,2415,POINT (422581.07701306 7673166.787648934)
223,1410220.0,0.816,69.1576,-148.95,2416,POINT (422581.07701306 7673166.787648934)
224,1410220.0,0.713,69.1576,-148.95,2417,POINT (422581.07701306 7673166.787648934)
225,1410230.0,0.7147,69.1576,-148.95,2418,POINT (422581.07701306 7673166.787648934)
226,1410230.0,0.7591,69.1576,-148.95,2419,POINT (422581.07701306 7673166.787648934)
227,1410230.0,0.7293,69.1576,-148.95,2420,POINT (422581.07701306 7673166.787648934)
228,1410230.0,0.6837,69.1576,-148.95,2421,POINT (422581.07701306 7673166.787648934)
229,1410230.0,0.6241,69.1575,-148.95,2422,POINT (422580.7223625386 7673155.641814874)
230,1410230.0,0.6061,69.1575,-148.95,2423,POINT (422580.7223625386 7673155.641814874)
231,1410230.0,0.6854,69.1575,-148.95,2424,POINT (422580.7223625386 7673155.641814874)
232,1410230.0,0.6534,69.1575,-148.95,2425,POINT (422580.7223625386 7673155.641814874)
233,1410230.0,0.7299,69.1575,-148.95,2426,POINT (422580.7223625386 7673155.641814874)
234,1410240.0,0.5769,69.1575,-148.95,2427,POINT (422580.7223625386 7673155.641814874)
235,1410240.0,0.5932,69.1575,-148.95,2428,POINT (422580.7223625386 7673155.641814874)
236,1410240.0,0.4605,69.1574,-148.95,2429,POINT (422580.3677122565 7673144.495980929)
237,1410240.0,0.5915,69.1574,-148.95,2430,POINT (422580.3677122565 7673144.495980929)
238,1410240.0,0.5443,69.1574,-148.95,2431,POINT (422580.3677122565 7673144.495980929)
239,1410240.0,0.6387,69.1574,-148.95,2432,POINT (422580.3677122565 7673144.495980929)
240,1410240.0,0.5398,69.1574,-148.95,2433,POINT (422580.3677122565 7673144.495980929)
241,1410240.0,0.6382,69.1574,-148.95,2434,POINT (422580.3677122565 7673144.495980929)
242,1410240.0,0.5454,69.1574,-148.95,2435,POINT (422580.3677122565 7673144.495980929)
243,1410240.0,0.4492,69.1574,-148.95,2436,POINT (422580.3677122565 7673144.495980929)
244,1410240.0,0.4576,69.1574,-148.95,2437,POINT (422580.3677122565 7673144.495980929)
245,1410250.0,0.5594,69.1573,-148.95,2438,POINT (422580.0130622139 7673133.3501471)
246,1410250.0,0.4779,69.1573,-148.95,2439,POINT (422580.0130622139 7673133.3501471)
247,1410250.0,0.5645,69.1573,-148.95,2440,POINT (422580.0130622139 7673133.3501471)
248,1410250.0,0.4875,69.1573,-148.95,2441,POINT (422580.0130622139 7673133.3501471)
249,1410250.0,0.47,69.1573,-148.95,2442,POINT (422580.0130622139 7673133.3501471)
250,1410250.0,0.4695,69.1573,-148.95,2443,POINT (422580.0130622139 7673133.3501471)
251,1410250.0,0.5111,69.1573,-148.95,2444,POINT (422580.0130622139 7673133.3501471)
252,1410250.0,0.5071,69.1573,-148.95,2445,POINT (422580.0130622139 7673133.3501471)
253,1410250.0,0.5915,69.1573,-148.95,2446,POINT (422580.0130622139 7673133.3501471)
254,1410260.0,0.5668,69.1572,-148.95,2447,POINT (422579.6584124105 7673122.204313388)
255,1410260.0,0.5437,69.1572,-148.95,2448,POINT (422579.6584124105 7673122.204313388)
256,1410260.0,0.5274,69.1572,-148.95,2449,POINT (422579.6584124105 7673122.204313388)
257,1410260.0,0.4396,69.1572,-148.95,2450,POINT (422579.6584124105 7673122.204313388)
258,1410260.0,0.5583,69.1572,-148.95,2451,POINT (422579.6584124105 7673122.204313388)
259,1410260.0,0.4543,69.1572,-148.95,2452,POINT (422579.6584124105 7673122.204313388)
260,1410260.0,0.4323,69.1572,-148.95,2453,POINT (422579.6584124105 7673122.204313388)
261,1410260.0,0.4267,69.1572,-148.95,2454,POINT (422579.6584124105 7673122.204313388)
262,1410260.0,0.5009,69.1572,-148.95,2455,POINT (422579.6584124105 7673122.204313388)
263,1410260.0,0.5004,69.1572,-148.95,2456,POINT (422579.6584124105 7673122.204313388)
264,1410260.0,0.4903,69.1572,-148.95,2457,POINT (422579.6584124105 7673122.204313388)
265,1410270.0,0.5234,69.1571,-148.95,2458,POINT (422579.3037628465 7673111.058479787)
266,1410270.0,0.4177,69.1571,-148.95,2459,POINT (422579.3037628465 7673111.058479787)
267,1410270.0,0.4419,69.1571,-148.95,2460,POINT (422579.3037628465 7673111.058479787)
268,1410270.0,0.5195,69.1571,-148.95,2461,POINT (422579.3037628465 7673111.058479787)
269,1410270.0,0.6494,69.1571,-148.95,2462,POINT (422579.3037628465 7673111.058479787)
270,1410270.0,0.488,69.1571,-148.95,2463,POINT (422579.3037628465 7673111.058479787)
271,1410270.0,0.5189,69.1571,-148.95,2464,POINT (422579.3037628465 7673111.058479787)
272,1410270.0,0.4633,69.1571,-148.95,2465,POINT (422579.3037628465 7673111.058479787)
273,1410270.0,0.5066,69.1571,-148.95,2466,POINT (422579.3037628465 7673111.058479787)
274,1410280.0,0.5128,69.157,-148.95,2467,POINT (422578.9491135217 7673099.912646306)
275,1410280.0,0.6354,69.157,-148.95,2468,POINT (422578.9491135217 7673099.912646306)
276,1410280.0,0.5381,69.157,-148.95,2469,POINT (422578.9491135217 7673099.912646306)
277,1410280.0,0.4998,69.157,-148.95,2470,POINT (422578.9491135217 7673099.912646306)
278,1410280.0,0.4425,69.157,-148.95,2471,POINT (422578.9491135217 7673099.912646306)
279,1410280.0,0.4717,69.157,-148.95,2472,POINT (422578.9491135217 7673099.912646306)
280,1410280.0,0.5932,69.157,-148.95,2473,POINT (422578.9491135217 7673099.912646306)
281,1410280.0,0.4301,69.157,-148.95,2474,POINT (422578.9491135217 7673099.912646306)
282,1410280.0,0.5257,69.157,-148.95,2475,POINT (422578.9491135217 7673099.912646306)
283,1410280.0,0.2895,69.1569,-148.95,2476,POINT (422578.5944644364 7673088.766812939)
284,1410280.0,0.4425,69.1569,-148.95,2477,POINT (422578.5944644364 7673088.766812939)
285,1410290.0,0.5572,69.1569,-148.95,2478,POINT (422578.5944644364 7673088.766812939)
