,ID,lat,lon,DateTime,Depth_m,geometry
943,100942,69.12387,-148.9329533,2017-04-14 14:30:28.5,0.2807,POINT (-148.9329533 69.12387)
944,100943,69.1238667,-148.9328917,2017-04-14 14:30:29,0.18359999999999999,POINT (-148.9328917 69.12386669999999)
945,100944,69.1238667,-148.9328267,2017-04-14 14:30:29.5,0.34729999999999994,POINT (-148.9328267 69.12386669999999)
946,100945,69.1238633,-148.93275,2017-04-14 14:30:30.25,0.1548,POINT (-148.93275 69.1238633)
947,100946,69.123865,-148.9325899,2017-04-14 14:30:30.75,0.2597,POINT (-148.9325899 69.123865)
948,100947,69.1238717,-148.93251,2017-04-14 14:30:31.25,0.2852,POINT (-148.93251 69.1238717)
949,100948,69.123875,-148.9324566,2017-04-14 14:30:31.75,0.243,POINT (-148.9324566 69.123875)
950,100949,69.1238783,-148.9323917,2017-04-14 14:30:32.25,0.3712,POINT (-148.9323917 69.1238783)
951,100950,69.1238733,-148.9323066,2017-04-14 14:30:32.75,0.19140000000000001,POINT (-148.9323066 69.1238733)
952,100951,69.1238833,-148.9322366,2017-04-14 14:30:33.5,0.27190000000000003,POINT (-148.9322366 69.1238833)
953,100952,69.1238783,-148.93216,2017-04-14 14:30:34,0.4028,POINT (-148.93216 69.1238783)
954,100953,69.1238783,-148.932145,2017-04-14 14:30:34.75,0.2741,POINT (-148.932145 69.1238783)
955,100954,69.1238733,-148.9320717,2017-04-14 14:30:35.25,0.3795,POINT (-148.9320717 69.1238733)
956,100955,69.12388,-148.9319867,2017-04-14 14:30:36,0.26739999999999997,POINT (-148.9319867 69.12388)
957,100956,69.1238817,-148.9319484,2017-04-14 14:30:36.75,0.3701,POINT (-148.9319484 69.1238817)
958,100957,69.12388,-148.9319283,2017-04-14 14:30:37.25,0.4233,POINT (-148.9319283 69.12388)
959,100958,69.1238833,-148.9318917,2017-04-14 14:30:37.75,0.4694,POINT (-148.9318917 69.1238833)
960,100959,69.123885,-148.9318516,2017-04-14 14:30:38.5,0.3323,POINT (-148.9318516 69.123885)
961,100960,69.1238917,-148.9317767,2017-04-14 14:30:39,0.4294,POINT (-148.9317767 69.1238917)
962,100961,69.1238933,-148.9317783,2017-04-14 14:30:39.75,0.5182,POINT (-148.9317783 69.12389330000001)
963,100962,69.12389,-148.9317617,2017-04-14 14:30:40.25,0.46549999999999997,POINT (-148.9317617 69.12389)
964,100963,69.1238883,-148.93173,2017-04-14 14:30:41,0.48210000000000003,POINT (-148.93173 69.1238883)
965,100964,69.12389,-148.9317034,2017-04-14 14:30:41.5,0.3617,POINT (-148.9317034 69.12389)
966,100965,69.123895,-148.9316683,2017-04-14 14:30:42,0.5154,POINT (-148.9316683 69.123895)
967,100966,69.12389,-148.931665,2017-04-14 14:30:42.75,0.4622,POINT (-148.931665 69.12389)
968,100967,69.1238917,-148.93163,2017-04-14 14:30:43.25,0.557,POINT (-148.93163 69.1238917)
969,100968,69.123895,-148.9316066,2017-04-14 14:30:43.75,0.4771,POINT (-148.9316066 69.123895)
970,100969,69.1238967,-148.9315817,2017-04-14 14:30:44.25,0.5186999999999999,POINT (-148.9315817 69.1238967)
971,100970,69.1238967,-148.9315584,2017-04-14 14:30:45,0.5748,POINT (-148.9315584 69.1238967)
972,100971,69.1238917,-148.9315383,2017-04-14 14:30:45.5,0.49770000000000003,POINT (-148.9315383 69.1238917)
973,100972,69.1238967,-148.931495,2017-04-14 14:30:46.25,0.6292,POINT (-148.931495 69.1238967)
974,100973,69.1238917,-148.9314717,2017-04-14 14:30:46.75,0.5493,POINT (-148.9314717 69.1238917)
975,100974,69.1238917,-148.931445,2017-04-14 14:30:47.5,0.38670000000000004,POINT (-148.931445 69.1238917)
976,100975,69.1238917,-148.9314216,2017-04-14 14:30:48.25,0.44329999999999997,POINT (-148.9314216 69.1238917)
977,100976,69.1238933,-148.9314,2017-04-14 14:30:48.75,0.38170000000000004,POINT (-148.9314 69.12389330000001)
978,100977,69.1239017,-148.9313534,2017-04-14 14:30:49.25,0.5953,POINT (-148.9313534 69.1239017)
979,100978,69.1239033,-148.9313217,2017-04-14 14:30:50,0.4777,POINT (-148.9313217 69.12390329999999)
980,100979,69.1239017,-148.9312934,2017-04-14 14:30:50.75,0.6408,POINT (-148.9312934 69.1239017)
981,100980,69.1239,-148.9312734,2017-04-14 14:30:51.25,0.6119,POINT (-148.9312734 69.12390000000001)
982,100981,69.1239033,-148.9312266,2017-04-14 14:30:51.75,0.5049,POINT (-148.9312266 69.12390329999999)
983,100982,69.1239,-148.9312283,2017-04-14 14:30:52.5,0.5698,POINT (-148.9312283 69.12390000000001)
984,100983,69.1239017,-148.9311866,2017-04-14 14:30:53,0.5675,POINT (-148.9311866 69.1239017)
985,100984,69.1239017,-148.9311617,2017-04-14 14:30:53.5,0.5293,POINT (-148.9311617 69.1239017)
986,100985,69.1239067,-148.9311167,2017-04-14 14:30:54.25,0.4782,POINT (-148.9311167 69.12390670000001)
987,100986,69.123905,-148.9311034,2017-04-14 14:30:54.75,0.5781000000000001,POINT (-148.9311034 69.12390499999999)
988,100987,69.1239083,-148.9310817,2017-04-14 14:30:55.25,0.44329999999999997,POINT (-148.9310817 69.1239083)
989,100988,69.123905,-148.931065,2017-04-14 14:30:56,0.3945,POINT (-148.931065 69.12390499999999)
990,100989,69.1239117,-148.9310234,2017-04-14 14:30:56.5,0.3839,POINT (-148.9310234 69.12391169999999)
991,100990,69.1239133,-148.930975,2017-04-14 14:30:57,0.3323,POINT (-148.930975 69.1239133)
992,100991,69.1239133,-148.930925,2017-04-14 14:30:57.75,0.3245,POINT (-148.930925 69.1239133)
993,100992,69.12391,-148.9309033,2017-04-14 14:30:58.25,0.3046,POINT (-148.9309033 69.12391)
994,100993,69.123905,-148.93085,2017-04-14 14:30:59,0.2691,POINT (-148.93085 69.12390499999999)
995,100994,69.1239067,-148.9308317,2017-04-14 14:30:59.5,0.4422,POINT (-148.9308317 69.12390670000001)
996,100995,69.1239133,-148.9308117,2017-04-14 14:31:00,0.3922,POINT (-148.9308117 69.1239133)
997,100996,69.123915,-148.9307616,2017-04-14 14:31:00.5,0.3107,POINT (-148.9307616 69.123915)
998,100997,69.123915,-148.93074,2017-04-14 14:31:01,0.5231,POINT (-148.93074 69.123915)
999,100998,69.12391,-148.9307233,2017-04-14 14:31:01.5,0.4693,POINT (-148.9307233 69.12391)
1000,100999,69.1239067,-148.93071,2017-04-14 14:31:02,0.44659999999999994,POINT (-148.93071 69.12390670000001)
1001,101000,69.1239083,-148.9306683,2017-04-14 14:31:02.75,0.4593,POINT (-148.9306683 69.1239083)
1002,101001,69.1239117,-148.9306183,2017-04-14 14:31:03.25,0.5686,POINT (-148.9306183 69.12391169999999)
1003,101002,69.1239133,-148.9305983,2017-04-14 14:31:03.75,0.5481,POINT (-148.9305983 69.1239133)
1004,101003,69.1239083,-148.9305683,2017-04-14 14:31:04.25,0.5143,POINT (-148.9305683 69.1239083)
1005,101004,69.1239067,-148.9305517,2017-04-14 14:31:04.75,0.43270000000000003,POINT (-148.9305517 69.12390670000001)
1006,101005,69.123915,-148.9305134,2017-04-14 14:31:05.25,0.29960000000000003,POINT (-148.9305134 69.123915)
1007,101006,69.12391,-148.930495,2017-04-14 14:31:05.75,0.45049999999999996,POINT (-148.930495 69.12391)
1008,101007,69.1239117,-148.9304634,2017-04-14 14:31:06.25,0.4227,POINT (-148.9304634 69.12391169999999)
1009,101008,69.123915,-148.9304483,2017-04-14 14:31:06.75,0.4022,POINT (-148.9304483 69.123915)
1010,101009,69.123915,-148.9303684,2017-04-14 14:31:07.5,0.25239999999999996,POINT (-148.9303684 69.123915)
1011,101010,69.123915,-148.9301933,2017-04-14 14:31:08,0.2286,POINT (-148.9301933 69.123915)
1012,101011,69.12392,-148.9301666,2017-04-14 14:31:08.5,0.4288,POINT (-148.9301666 69.12392)
1013,101012,69.1239183,-148.9301333,2017-04-14 14:31:09.25,0.4732,POINT (-148.9301333 69.1239183)
1014,101013,69.1239217,-148.93013,2017-04-14 14:31:09.75,0.4521,POINT (-148.93013 69.1239217)
1015,101014,69.1239183,-148.9301134,2017-04-14 14:31:10.25,0.4632,POINT (-148.9301134 69.1239183)
1016,101015,69.1239167,-148.930085,2017-04-14 14:31:10.75,0.47100000000000003,POINT (-148.930085 69.1239167)
1017,101016,69.1239117,-148.9300434,2017-04-14 14:31:11.25,0.5265,POINT (-148.9300434 69.12391169999999)
1018,101017,69.1239167,-148.9300233,2017-04-14 14:31:11.75,0.6651,POINT (-148.9300233 69.1239167)
1019,101018,69.123915,-148.92997,2017-04-14 14:31:12.25,0.888,POINT (-148.92997 69.123915)
1020,101019,69.1239217,-148.92991,2017-04-14 14:31:12.75,1.1640000000000001,POINT (-148.92991 69.1239217)
1021,101020,69.1239217,-148.929865,2017-04-14 14:31:13.25,0.9009999999999999,POINT (-148.929865 69.1239217)
1022,101021,69.12391,-148.9298517,2017-04-14 14:31:13.75,0.865,POINT (-148.9298517 69.12391)
1023,101022,69.12391,-148.9298117,2017-04-14 14:31:14.25,0.7178,POINT (-148.9298117 69.12391)
1024,101023,69.12391,-148.9297766,2017-04-14 14:31:15,0.6857,POINT (-148.9297766 69.12391)
1025,101024,69.12391,-148.929755,2017-04-14 14:31:15.5,0.7328,POINT (-148.929755 69.12391)
1026,101025,69.1239117,-148.9297417,2017-04-14 14:31:16,0.7367,POINT (-148.9297417 69.12391169999999)
1027,101026,69.1239167,-148.9297167,2017-04-14 14:31:16.5,0.6202000000000001,POINT (-148.9297167 69.1239167)
1028,101027,69.1239117,-148.9296817,2017-04-14 14:31:17,0.6856,POINT (-148.9296817 69.12391169999999)
1029,101028,69.1239117,-148.9296534,2017-04-14 14:31:17.5,0.7001000000000001,POINT (-148.9296534 69.12391169999999)
1030,101029,69.1239233,-148.9296866,2017-04-14 14:31:18,0.7816,POINT (-148.9296866 69.1239233)
1031,101030,69.1239233,-148.929645,2017-04-14 14:31:18.75,0.7378,POINT (-148.929645 69.1239233)
1032,101031,69.1239167,-148.929625,2017-04-14 14:31:19.25,0.6878,POINT (-148.929625 69.1239167)
1033,101032,69.1239183,-148.9295817,2017-04-14 14:31:19.75,0.7111,POINT (-148.9295817 69.1239183)
1034,101033,69.1239083,-148.9295583,2017-04-14 14:31:20.25,0.537,POINT (-148.9295583 69.1239083)
1035,101034,69.1238967,-148.9295199,2017-04-14 14:31:20.75,0.5874,POINT (-148.9295199 69.1238967)
1036,101035,69.123885,-148.9295166,2017-04-14 14:31:21.25,0.6063000000000001,POINT (-148.9295166 69.123885)
1037,101036,69.1238717,-148.92949,2017-04-14 14:31:21.75,0.6351,POINT (-148.92949 69.1238717)
1038,101037,69.123865,-148.92949,2017-04-14 14:31:22.25,0.5147999999999999,POINT (-148.92949 69.123865)
1039,101038,69.123855,-148.9294517,2017-04-14 14:31:22.75,0.4576,POINT (-148.9294517 69.12385500000001)
1040,101039,69.1221317,-148.9291983,2017-04-14 14:31:23.25,0.3972,POINT (-148.9291983 69.1221317)
1041,101040,69.1221317,-148.9292018,2017-04-14 14:31:23.75,0.3861,POINT (-148.9292018 69.1221317)
1042,101041,69.1221183,-148.92923,2017-04-14 14:31:24.25,0.3556,POINT (-148.92923 69.1221183)
1043,101042,69.12211,-148.9292366,2017-04-14 14:31:24.75,0.36719999999999997,POINT (-148.9292366 69.12211000000001)
1044,101043,69.1220983,-148.9292466,2017-04-14 14:31:25.25,0.36219999999999997,POINT (-148.9292466 69.1220983)
1045,101044,69.122085,-148.9292383,2017-04-14 14:31:25.75,0.4493,POINT (-148.9292383 69.122085)
1046,101045,69.1220883,-148.9292417,2017-04-14 14:31:26.25,0.304,POINT (-148.9292417 69.1220883)
1047,101046,69.12208,-148.9292583,2017-04-14 14:31:27,0.2701,POINT (-148.9292583 69.12208)
1048,101047,69.1220717,-148.9292966,2017-04-14 14:31:27.5,0.2934,POINT (-148.9292966 69.12207170000001)
1049,101048,69.1220683,-148.9293083,2017-04-14 14:31:28.25,0.4499,POINT (-148.9293083 69.1220683)
1050,101049,69.12207,-148.9293267,2017-04-14 14:31:28.75,0.4815,POINT (-148.9293267 69.12206999999999)
1051,101050,69.1220717,-148.9293534,2017-04-14 14:31:29.25,0.5508,POINT (-148.9293534 69.12207170000001)
1052,101051,69.12207,-148.9293967,2017-04-14 14:31:29.75,0.3467,POINT (-148.9293967 69.12206999999999)
1053,101052,69.12206,-148.9294117,2017-04-14 14:31:30.25,0.5902000000000001,POINT (-148.9294117 69.12206)
1054,101053,69.1220517,-148.9294283,2017-04-14 14:31:30.75,0.6923,POINT (-148.9294283 69.1220517)
1055,101054,69.1220567,-148.9294416,2017-04-14 14:31:31.5,0.6301,POINT (-148.9294416 69.1220567)
1056,101055,69.1220583,-148.9294834,2017-04-14 14:31:32,0.6756,POINT (-148.9294834 69.12205830000001)
1057,101056,69.122065,-148.9295283,2017-04-14 14:31:32.75,0.6202000000000001,POINT (-148.9295283 69.12206500000001)
1058,101057,69.1220633,-148.92958,2017-04-14 14:31:33.25,0.5468999999999999,POINT (-148.92958 69.12206329999999)
1059,101058,69.122065,-148.9296034,2017-04-14 14:31:33.75,0.6456999999999999,POINT (-148.9296034 69.12206500000001)
1060,101059,69.12206,-148.9296301,2017-04-14 14:31:34.25,0.7333,POINT (-148.9296301 69.12206)
1061,101060,69.1220683,-148.9296783,2017-04-14 14:31:34.75,0.85,POINT (-148.9296783 69.1220683)
1062,101061,69.1220617,-148.929715,2017-04-14 14:31:35.5,0.937,POINT (-148.929715 69.1220617)
1063,101062,69.1220617,-148.929765,2017-04-14 14:31:36,0.745,POINT (-148.929765 69.1220617)
1064,101063,69.1220583,-148.9298017,2017-04-14 14:31:36.75,0.7694,POINT (-148.9298017 69.12205830000001)
1065,101064,69.12206,-148.9298366,2017-04-14 14:31:37.25,0.6851,POINT (-148.9298366 69.12206)
1066,101065,69.122055,-148.9298583,2017-04-14 14:31:37.75,0.6951,POINT (-148.9298583 69.122055)
1067,101066,69.1220617,-148.9298766,2017-04-14 14:31:38.5,0.7167,POINT (-148.9298766 69.1220617)
1068,101067,69.1220533,-148.929905,2017-04-14 14:31:39.25,0.6202000000000001,POINT (-148.929905 69.1220533)
1069,101068,69.1220583,-148.9299366,2017-04-14 14:31:39.75,0.71,POINT (-148.9299366 69.12205830000001)
1070,101069,69.1220533,-148.9299633,2017-04-14 14:31:40.5,0.6657,POINT (-148.9299633 69.1220533)
1071,101070,69.1220517,-148.9300083,2017-04-14 14:31:41,0.5015,POINT (-148.9300083 69.1220517)
1072,101071,69.1220517,-148.9300417,2017-04-14 14:31:41.5,0.6118,POINT (-148.9300417 69.1220517)
1073,101072,69.1220533,-148.9300534,2017-04-14 14:31:42,0.4482,POINT (-148.9300534 69.1220533)
1074,101073,69.1220483,-148.93007,2017-04-14 14:31:42.5,0.5281,POINT (-148.93007 69.1220483)
1075,101074,69.1220433,-148.9301234,2017-04-14 14:31:43,0.6406999999999999,POINT (-148.9301234 69.1220433)
1076,101075,69.122045,-148.9301566,2017-04-14 14:31:43.75,0.5558,POINT (-148.9301566 69.122045)
1077,101076,69.1220433,-148.9301933,2017-04-14 14:31:44.25,0.3029,POINT (-148.9301933 69.1220433)
1078,101077,69.1220367,-148.9302517,2017-04-14 14:31:44.75,0.5442,POINT (-148.9302517 69.1220367)
1079,101078,69.1220483,-148.9302934,2017-04-14 14:31:45.5,0.5114,POINT (-148.9302934 69.1220483)
1080,101079,69.12205,-148.9303317,2017-04-14 14:31:46.25,0.5575,POINT (-148.9303317 69.12205)
1081,101080,69.1220433,-148.9303684,2017-04-14 14:31:47,0.40159999999999996,POINT (-148.9303684 69.1220433)
1082,101081,69.12204,-148.9303834,2017-04-14 14:31:47.75,0.4454,POINT (-148.9303834 69.12204)
1083,101082,69.1220367,-148.9303934,2017-04-14 14:31:48.5,0.5325,POINT (-148.9303934 69.1220367)
1084,101083,69.1220367,-148.9304116,2017-04-14 14:31:49.25,0.5015,POINT (-148.9304116 69.1220367)
1085,101084,69.1220283,-148.930445,2017-04-14 14:31:50,0.4354,POINT (-148.930445 69.1220283)
1086,101085,69.1220267,-148.9305033,2017-04-14 14:31:50.5,0.5519,POINT (-148.9305033 69.12202670000001)
1087,101086,69.122035,-148.9305084,2017-04-14 14:31:51.25,0.4371,POINT (-148.9305084 69.122035)
1088,101087,69.1220283,-148.93057,2017-04-14 14:31:52,0.4121,POINT (-148.93057 69.1220283)
1089,101088,69.12203,-148.9306034,2017-04-14 14:31:52.75,0.5342,POINT (-148.9306034 69.12203)
1090,101089,69.1220317,-148.9306366,2017-04-14 14:31:53.5,0.39659999999999995,POINT (-148.9306366 69.12203169999999)
1091,101090,69.1220317,-148.9306583,2017-04-14 14:31:54.25,0.3822,POINT (-148.9306583 69.12203169999999)
1092,101091,69.1220167,-148.9307217,2017-04-14 14:31:54.75,0.3761,POINT (-148.9307217 69.1220167)
1093,101092,69.1220183,-148.930835,2017-04-14 14:31:55.5,0.44380000000000003,POINT (-148.930835 69.12201829999999)
1094,101093,69.1220117,-148.93091,2017-04-14 14:31:56.25,0.3517,POINT (-148.93091 69.1220117)
1095,101094,69.1220183,-148.9309733,2017-04-14 14:31:57,0.4338,POINT (-148.9309733 69.12201829999999)
1096,101095,69.1220083,-148.931015,2017-04-14 14:31:57.5,0.3522,POINT (-148.931015 69.1220083)
1097,101096,69.1220067,-148.93108,2017-04-14 14:31:58.25,0.4238,POINT (-148.93108 69.1220067)
1098,101097,69.1220067,-148.9311434,2017-04-14 14:31:59,0.3889,POINT (-148.9311434 69.1220067)
1099,101098,69.121995,-148.931225,2017-04-14 14:31:59.75,0.35,POINT (-148.931225 69.121995)
1100,101099,69.1219867,-148.9313833,2017-04-14 14:32:00.5,0.451,POINT (-148.9313833 69.12198669999999)
1101,101100,69.121995,-148.9314066,2017-04-14 14:32:01.25,0.4205,POINT (-148.9314066 69.121995)
1102,101101,69.12199,-148.9314616,2017-04-14 14:32:02,0.441,POINT (-148.9314616 69.12199)
1103,101102,69.121995,-148.9314866,2017-04-14 14:32:03,0.436,POINT (-148.9314866 69.121995)
1104,101103,69.1219917,-148.9315333,2017-04-14 14:32:03.75,0.3306,POINT (-148.9315333 69.1219917)
1105,101104,69.1219917,-148.9315399,2017-04-14 14:32:04.5,0.34950000000000003,POINT (-148.9315399 69.1219917)
1106,101105,69.1219833,-148.9316566,2017-04-14 14:32:05.25,0.2108,POINT (-148.9316566 69.1219833)
1107,101106,69.1219733,-148.9317534,2017-04-14 14:32:06,0.2857,POINT (-148.9317534 69.12197329999999)
1108,101107,69.1219667,-148.9318217,2017-04-14 14:32:06.75,0.26899999999999996,POINT (-148.9318217 69.1219667)
1109,101108,69.12196,-148.93184,2017-04-14 14:32:07.5,0.1808,POINT (-148.93184 69.12196)
1110,101109,69.1219567,-148.931855,2017-04-14 14:32:08.5,0.2696,POINT (-148.931855 69.1219567)
1111,101110,69.12196,-148.9318983,2017-04-14 14:32:09.25,0.3134,POINT (-148.9318983 69.12196)
1112,101111,69.121955,-148.9319166,2017-04-14 14:32:09.75,0.3389,POINT (-148.9319166 69.121955)
1113,101112,69.1219517,-148.931995,2017-04-14 14:32:10.5,0.502,POINT (-148.931995 69.1219517)
1114,101113,69.12196,-148.9320066,2017-04-14 14:32:11,0.47259999999999996,POINT (-148.9320066 69.12196)
1115,101114,69.1219617,-148.9320117,2017-04-14 14:32:11.75,0.21359999999999998,POINT (-148.9320117 69.1219617)
1116,101115,69.1219617,-148.93204,2017-04-14 14:32:12.25,0.2968,POINT (-148.93204 69.1219617)
1117,101116,69.12195,-148.9320734,2017-04-14 14:32:12.75,0.31670000000000004,POINT (-148.9320734 69.12195)
1118,101117,69.1219467,-148.9321166,2017-04-14 14:32:13.5,0.1892,POINT (-148.9321166 69.1219467)
1119,101118,69.121945,-148.9321267,2017-04-14 14:32:14,0.3195,POINT (-148.9321267 69.121945)
1120,101119,69.1219383,-148.9321633,2017-04-14 14:32:14.5,0.2968,POINT (-148.9321633 69.1219383)
1121,101120,69.1219483,-148.9321834,2017-04-14 14:32:15.25,0.4072,POINT (-148.9321834 69.1219483)
1122,101121,69.1219467,-148.9322067,2017-04-14 14:32:16,0.43270000000000003,POINT (-148.9322067 69.1219467)
1123,101122,69.1219483,-148.932245,2017-04-14 14:32:16.5,0.5092,POINT (-148.932245 69.1219483)
1124,101123,69.1219433,-148.93226,2017-04-14 14:32:17,0.40490000000000004,POINT (-148.93226 69.1219433)
1125,101124,69.1219417,-148.932265,2017-04-14 14:32:17.5,0.5126,POINT (-148.932265 69.12194169999999)
1126,101125,69.1219333,-148.9322783,2017-04-14 14:32:18,0.42100000000000004,POINT (-148.9322783 69.12193329999999)
1127,101126,69.1219333,-148.9323066,2017-04-14 14:32:18.5,0.40159999999999996,POINT (-148.9323066 69.12193329999999)
1128,101127,69.1219383,-148.9323683,2017-04-14 14:32:19.5,0.6019,POINT (-148.9323683 69.1219383)
1129,101128,69.1219367,-148.9323767,2017-04-14 14:32:20,0.3766,POINT (-148.9323767 69.12193670000001)
1130,101129,69.12194,-148.9323933,2017-04-14 14:32:20.75,0.49979999999999997,POINT (-148.9323933 69.12194)
1131,101130,69.1219383,-148.9324,2017-04-14 14:32:21.25,0.6113000000000001,POINT (-148.9324 69.1219383)
1132,101131,69.12194,-148.9324333,2017-04-14 14:32:21.75,0.6612,POINT (-148.9324333 69.12194)
1133,101132,69.1219417,-148.9324683,2017-04-14 14:32:22.25,0.81,POINT (-148.9324683 69.12194169999999)
1134,101133,69.12194,-148.9324901,2017-04-14 14:32:22.75,0.7472,POINT (-148.9324901 69.12194)
1135,101134,69.1219383,-148.93252,2017-04-14 14:32:23.25,0.7605,POINT (-148.93252 69.1219383)
1136,101135,69.121935,-148.9325417,2017-04-14 14:32:23.75,0.7161,POINT (-148.9325417 69.12193499999999)
1137,101136,69.12193,-148.9325767,2017-04-14 14:32:24.25,0.888,POINT (-148.9325767 69.12193000000001)
1138,101137,69.1219333,-148.93262,2017-04-14 14:32:24.75,0.883,POINT (-148.93262 69.12193329999999)
1139,101138,69.12194,-148.932665,2017-04-14 14:32:25.25,0.997,POINT (-148.932665 69.12194)
1140,101139,69.1219317,-148.9326683,2017-04-14 14:32:25.75,0.941,POINT (-148.9326683 69.1219317)
1141,101140,69.121935,-148.9326983,2017-04-14 14:32:26.25,0.889,POINT (-148.9326983 69.12193499999999)
1142,101141,69.1219317,-148.9327217,2017-04-14 14:32:26.75,0.996,POINT (-148.9327217 69.1219317)
1143,101142,69.121935,-148.932765,2017-04-14 14:32:27.25,0.9179999999999999,POINT (-148.932765 69.12193499999999)
1144,101143,69.1219333,-148.9327917,2017-04-14 14:32:27.75,1.001,POINT (-148.9327917 69.12193329999999)
1145,101144,69.1219367,-148.9328183,2017-04-14 14:32:28.25,1.058,POINT (-148.9328183 69.12193670000001)
1146,101145,69.1219283,-148.9328583,2017-04-14 14:32:28.75,1.025,POINT (-148.9328583 69.12192829999999)
1147,101146,69.12193,-148.932875,2017-04-14 14:32:29.5,0.7661,POINT (-148.932875 69.12193000000001)
1148,101147,69.1219233,-148.9328983,2017-04-14 14:32:30,0.7898999999999999,POINT (-148.9328983 69.12192330000001)
1149,101148,69.1219183,-148.932925,2017-04-14 14:32:30.5,0.715,POINT (-148.932925 69.1219183)
1150,101149,69.1219183,-148.9329483,2017-04-14 14:32:31,0.49310000000000004,POINT (-148.9329483 69.1219183)
1151,101150,69.1219183,-148.9329666,2017-04-14 14:32:31.5,0.7067,POINT (-148.9329666 69.1219183)
1152,101151,69.121915,-148.9329967,2017-04-14 14:32:32,0.5802,POINT (-148.9329967 69.121915)
1153,101152,69.1219217,-148.9330234,2017-04-14 14:32:32.5,0.4721,POINT (-148.9330234 69.1219217)
1154,101153,69.121915,-148.93303,2017-04-14 14:32:33,0.6851,POINT (-148.93303 69.121915)
1155,101154,69.12191,-148.9330666,2017-04-14 14:32:33.5,0.6074,POINT (-148.9330666 69.12191)
1156,101155,69.1219183,-148.9330717,2017-04-14 14:32:34,0.674,POINT (-148.9330717 69.1219183)
1157,101156,69.1219117,-148.9331083,2017-04-14 14:32:34.5,0.6157,POINT (-148.9331083 69.1219117)
1158,101157,69.1219033,-148.93314,2017-04-14 14:32:35,0.5775,POINT (-148.93314 69.1219033)
1159,101158,69.1219083,-148.933165,2017-04-14 14:32:35.5,0.608,POINT (-148.933165 69.1219083)
1160,101159,69.1219067,-148.9332,2017-04-14 14:32:36,0.41159999999999997,POINT (-148.9332 69.1219067)
1161,101160,69.121905,-148.9332301,2017-04-14 14:32:36.5,0.40490000000000004,POINT (-148.9332301 69.121905)
1162,101161,69.12191,-148.9332367,2017-04-14 14:32:37,0.5126,POINT (-148.9332367 69.12191)
1163,101162,69.121905,-148.933295,2017-04-14 14:32:37.5,0.5264,POINT (-148.933295 69.121905)
1164,101163,69.1219017,-148.9333317,2017-04-14 14:32:38,0.4343,POINT (-148.9333317 69.1219017)
1165,101164,69.1219017,-148.9333684,2017-04-14 14:32:38.5,0.4843,POINT (-148.9333684 69.1219017)
1166,101165,69.1219017,-148.9333734,2017-04-14 14:32:39,0.4232,POINT (-148.9333734 69.1219017)
1167,101166,69.1219017,-148.9333817,2017-04-14 14:32:39.5,0.3389,POINT (-148.9333817 69.1219017)
1168,101167,69.1219,-148.933415,2017-04-14 14:32:40,0.4582,POINT (-148.933415 69.1219)
1169,101168,69.1219,-148.9334934,2017-04-14 14:32:40.5,0.36719999999999997,POINT (-148.9334934 69.1219)
1170,101169,69.1218983,-148.9335534,2017-04-14 14:32:41,0.46259999999999996,POINT (-148.9335534 69.1218983)
1171,101170,69.1219017,-148.9335867,2017-04-14 14:32:41.5,0.43320000000000003,POINT (-148.9335867 69.1219017)
1172,101171,69.1218933,-148.9336933,2017-04-14 14:32:42,0.3839,POINT (-148.9336933 69.1218933)
1173,101172,69.1218833,-148.9337,2017-04-14 14:32:42.5,0.40270000000000006,POINT (-148.9337 69.12188329999999)
1174,101173,69.12189,-148.9337383,2017-04-14 14:32:43,0.39159999999999995,POINT (-148.9337383 69.12188999999999)
1175,101174,69.1218833,-148.9338066,2017-04-14 14:32:43.5,0.32280000000000003,POINT (-148.9338066 69.12188329999999)
1176,101175,69.1218917,-148.9338118,2017-04-14 14:32:44,0.3245,POINT (-148.9338118 69.12189170000001)
1177,101176,69.1218783,-148.9338617,2017-04-14 14:32:44.5,0.3362,POINT (-148.9338617 69.12187830000001)
1178,101177,69.1218883,-148.9339034,2017-04-14 14:32:45.25,0.4976,POINT (-148.9339034 69.12188829999999)
1179,101178,69.1218817,-148.9339666,2017-04-14 14:32:46,0.40049999999999997,POINT (-148.9339666 69.1218817)
1180,101179,69.1218817,-148.9340433,2017-04-14 14:32:46.5,0.299,POINT (-148.9340433 69.1218817)
1181,101180,69.1218783,-148.9340417,2017-04-14 14:32:47,0.4238,POINT (-148.9340417 69.12187830000001)
1182,101181,69.1218733,-148.9340534,2017-04-14 14:32:47.5,0.3018,POINT (-148.9340534 69.1218733)
1183,101182,69.1218867,-148.9341433,2017-04-14 14:32:48,0.34450000000000003,POINT (-148.9341433 69.1218867)
1184,101183,69.1218817,-148.93417,2017-04-14 14:32:48.5,0.2657,POINT (-148.93417 69.1218817)
1185,101184,69.1218767,-148.934185,2017-04-14 14:32:49,0.3256,POINT (-148.934185 69.1218767)
1186,101185,69.1218667,-148.9342066,2017-04-14 14:32:49.5,0.3301,POINT (-148.9342066 69.1218667)
1187,101186,69.1218683,-148.9342283,2017-04-14 14:32:50,0.3428,POINT (-148.9342283 69.1218683)
1188,101187,69.1218667,-148.9342334,2017-04-14 14:32:50.5,0.4255,POINT (-148.9342334 69.1218667)
