,ID,lat,lon,DateTime,Depth_m,geometry
318,1510310,69.1430583,-148.9511283,2017-04-15 12:49:21.75,0.5444,POINT (-148.9511283 69.14305830000001)
319,1510311,69.1430467,-148.9511334,2017-04-15 12:49:22.5,0.486,POINT (-148.9511334 69.1430467)
320,1510312,69.1430367,-148.9511234,2017-04-15 12:49:23,0.41240000000000004,POINT (-148.9511234 69.1430367)
321,1510313,69.1430233,-148.951145,2017-04-15 12:49:23.75,0.5349,POINT (-148.951145 69.1430233)
322,1510314,69.1430133,-148.9511334,2017-04-15 12:49:24.5,0.4866,POINT (-148.9511334 69.14301330000001)
323,1510315,69.1430033,-148.9511216,2017-04-15 12:49:25,0.586,POINT (-148.9511216 69.1430033)
324,1510316,69.1430033,-148.9511183,2017-04-15 12:49:25.75,0.5467,POINT (-148.9511183 69.1430033)
325,1510317,69.1429967,-148.951115,2017-04-15 12:49:26.5,0.5012,POINT (-148.951115 69.1429967)
326,1510318,69.1429883,-148.9511267,2017-04-15 12:49:27.25,0.6046,POINT (-148.9511267 69.1429883)
327,1510319,69.1429783,-148.9511234,2017-04-15 12:49:28,0.6389,POINT (-148.9511234 69.1429783)
328,1510320,69.142965,-148.9511216,2017-04-15 12:49:28.75,0.6214,POINT (-148.9511216 69.142965)
329,1510321,69.1429567,-148.95113,2017-04-15 12:49:29.5,0.6653,POINT (-148.95113 69.1429567)
330,1510322,69.1429417,-148.95113,2017-04-15 12:49:30.25,0.631,POINT (-148.95113 69.14294169999999)
331,1510323,69.1429217,-148.951125,2017-04-15 12:49:31,0.833,POINT (-148.951125 69.1429217)
332,1510324,69.142915,-148.951125,2017-04-15 12:49:31.75,0.6642,POINT (-148.951125 69.142915)
333,1510325,69.1429067,-148.9511183,2017-04-15 12:49:32.5,0.7417,POINT (-148.9511183 69.1429067)
334,1510326,69.1429,-148.9511167,2017-04-15 12:49:33.25,0.7946,POINT (-148.9511167 69.1429)
335,1510327,69.1428933,-148.9511234,2017-04-15 12:49:34,0.81,POINT (-148.9511234 69.1428933)
336,1510328,69.14288,-148.951105,2017-04-15 12:49:34.5,1.004,POINT (-148.951105 69.14288000000001)
337,1510329,69.142865,-148.9511017,2017-04-15 12:49:35.25,1.136,POINT (-148.9511017 69.142865)
338,1510330,69.1428533,-148.951085,2017-04-15 12:49:36,1.2,POINT (-148.951085 69.1428533)
339,1510331,69.1428467,-148.951065,2017-04-15 12:49:36.75,1.2,POINT (-148.951065 69.14284670000001)
340,1510332,69.1428617,-148.9510534,2017-04-15 12:49:37.5,1.2,POINT (-148.9510534 69.1428617)
341,1510333,69.1428167,-148.9510666,2017-04-15 12:49:38.25,1.2,POINT (-148.9510666 69.1428167)
342,1510334,69.1428184,-148.95104,2017-04-15 12:49:39,1.2,POINT (-148.95104 69.1428184)
343,1510335,69.1427967,-148.9510433,2017-04-15 12:49:40,1.199,POINT (-148.9510433 69.14279670000001)
344,1510336,69.1427767,-148.9510534,2017-04-15 12:49:41,1.2,POINT (-148.9510534 69.1427767)
345,1510337,69.1427683,-148.9510534,2017-04-15 12:49:41.75,1.199,POINT (-148.9510534 69.1427683)
346,1510338,69.1427567,-148.951045,2017-04-15 12:49:42.25,1.074,POINT (-148.951045 69.14275670000001)
347,1510339,69.1427467,-148.9510416,2017-04-15 12:49:43,1.011,POINT (-148.9510416 69.1427467)
348,1510340,69.1427333,-148.9510566,2017-04-15 12:49:43.5,0.892,POINT (-148.9510566 69.1427333)
349,1510341,69.1427267,-148.951055,2017-04-15 12:49:44.25,0.7984,POINT (-148.951055 69.1427267)
350,1510342,69.14272,-148.9510717,2017-04-15 12:49:44.75,0.7411,POINT (-148.9510717 69.14272)
351,1510343,69.1427133,-148.9510517,2017-04-15 12:49:45.5,0.6112,POINT (-148.9510517 69.1427133)
352,1510344,69.1426967,-148.9510317,2017-04-15 12:49:46.25,0.7737,POINT (-148.9510317 69.1426967)
353,1510345,69.1426783,-148.9510266,2017-04-15 12:49:47,0.5982999999999999,POINT (-148.9510266 69.1426783)
354,1510346,69.1426733,-148.9510266,2017-04-15 12:49:47.75,0.5882000000000001,POINT (-148.9510266 69.1426733)
355,1510347,69.1426667,-148.95102,2017-04-15 12:49:48.5,0.5702,POINT (-148.95102 69.14266670000001)
356,1510348,69.1426533,-148.9510166,2017-04-15 12:49:49.25,0.6045,POINT (-148.9510166 69.14265330000001)
357,1510349,69.142645,-148.9510183,2017-04-15 12:49:50,0.5736,POINT (-148.9510183 69.142645)
358,1510350,69.1426233,-148.9510266,2017-04-15 12:49:51,0.6347999999999999,POINT (-148.9510266 69.1426233)
359,1510351,69.14261,-148.9510166,2017-04-15 12:49:51.75,0.754,POINT (-148.9510166 69.14261)
360,1510352,69.1425967,-148.9510166,2017-04-15 12:49:52.5,0.7523000000000001,POINT (-148.9510166 69.1425967)
361,1510353,69.1425883,-148.95102,2017-04-15 12:49:53.25,0.7112999999999999,POINT (-148.95102 69.1425883)
362,1510354,69.1425783,-148.9510317,2017-04-15 12:49:53.75,0.7426999999999999,POINT (-148.9510317 69.1425783)
363,1510355,69.1425717,-148.9510366,2017-04-15 12:49:54.5,0.6495000000000001,POINT (-148.9510366 69.1425717)
364,1510356,69.1425483,-148.9510416,2017-04-15 12:49:55,0.6714,POINT (-148.9510416 69.1425483)
365,1510357,69.1425417,-148.951045,2017-04-15 12:49:55.75,0.6416,POINT (-148.951045 69.1425417)
366,1510358,69.1425383,-148.9510384,2017-04-15 12:49:56.25,0.852,POINT (-148.9510384 69.1425383)
367,1510359,69.1425133,-148.95102,2017-04-15 12:49:57,0.8059999999999999,POINT (-148.95102 69.1425133)
368,1510360,69.1425033,-148.951025,2017-04-15 12:49:57.75,0.7894,POINT (-148.951025 69.1425033)
