Drift Threshold (pct. of mean depth),drift_area,drift_volume,mean_drift_depth,mean_not_drift_depth,not_drift_area,not_drift_volume,Drift Threshold (pct. of mean depth),Drift Area pct.,Not Drift Area pct.,Drift Volume pct.,Not Drift Volume pct.,Drift Volume-Area Difference (pct.),Drift Volume-Area Difference Slope,Year,Study Area,Inflection Threshold,Mean_Depth [m],SD Depth [m],CV
80.0,62775991.0,35582496.0,0.5668169260025024,0.24886009097099304,30427235.0,7572124.0,80.0,67.35388214995905,32.64611785004094,82.4532739624894,17.546447968403932,15.099391812530357,1.52692776109933,2016,CLPX,129.99999999999997,0.46301767,0.22328998,0.48224938
90.0,53024679.0,31726408.0,0.5983328819274902,0.2844371199607849,40178547.0,11428270.0,90.0,56.89146317746555,43.10853682253445,73.51778275109524,26.48207357986631,16.626319573629686,0.9835538264196266,2016,CLPX,129.99999999999997,0.46301767,0.22328998,0.48224938
100.0,44747957.0,28084098.0,0.6276062726974487,0.3110199272632599,48455269.0,15070554.0,100.0,48.01116755336344,51.98883244663656,65.07766701873305,34.922129063922064,17.06649946536961,-0.03583584351225255,2016,CLPX,129.99999999999997,0.46301767,0.22328998,0.48224938
110.00000000000001,34570376.0,23150810.0,0.669671893119812,0.34117013216018677,58632850.0,20003778.0,110.00000000000001,37.09139423993758,62.90860576006243,53.64604212654276,46.353605652588804,16.55464788660518,-1.0097682997456374,2016,CLPX,129.99999999999997,0.46301767,0.22328998,0.48224938
120.0,25445302.0,18275102.0,0.7182112336158752,0.36718279123306274,67757924.0,24879544.0,120.0,27.300881194820448,72.69911880517955,42.34784406069878,57.651938118501,15.046962865878335,-1.5713630149611184,2016,CLPX,129.99999999999997,0.46301767,0.22328998,0.48224938
129.99999999999997,19380239.0,14761273.0,0.7616661787033081,0.384612500667572,73822987.0,28393244.0,129.99999999999997,20.793528112428213,79.20647188757178,34.20544996911116,65.79403328579897,13.411921856682945,-1.9072752848277048,2016,CLPX,129.99999999999997,0.46301767,0.22328998,0.48224938
140.0,13524168.0,11109247.0,0.8214366436004639,0.4021815359592438,79679058.0,32045446.0,140.0,14.510407611856696,85.4895923881433,25.74281990807962,74.25707118152027,11.232412296222925,-1.9060186845754732,2016,CLPX,129.99999999999997,0.46301767,0.22328998,0.48224938
150.0,10104275.0,8821263.0,0.8730228543281555,0.4131617546081543,83098951.0,34333308.0,150.0,10.841121529420022,89.15887847057998,20.44100601695202,79.5586023690561,9.599884487531998,-1.6942344796398534,2016,CLPX,129.99999999999997,0.46301767,0.22328998,0.48224938
160.0,7077483.0,6662033.0,0.9412997961044312,0.42371243238449097,86125743.0,36492548.0,160.0,7.593603036873424,92.40639696312658,15.437546373816643,84.56208518461703,7.8439433369432185,-1.5780921591613537,2016,CLPX,129.99999999999997,0.46301767,0.22328998,0.48224938
169.99999999999997,5064906.0,5125903.0,1.0120431184768677,0.43146732449531555,88138320.0,38028804.0,169.99999999999997,5.434260397810694,94.5657396021893,11.877960567019985,88.12196296397569,6.443700169209291,-1.1379975399599442,2016,CLPX,129.99999999999997,0.46301767,0.22328998,0.48224938
179.99999999999997,3972061.0,4241968.0,1.0679513216018677,0.4360874891281128,89231165.0,38912596.0,179.99999999999997,4.261720511691301,95.73827948830869,9.829668768714631,90.16992339659559,5.56794825702333,-0.8662919775572662,2016,CLPX,129.99999999999997,0.46301767,0.22328998,0.48224938
189.99999999999997,3024686.0,3433553.0,1.1351767778396606,0.440472275018692,90178540.0,39721148.0,189.99999999999997,3.2452589141066857,96.75474108589331,7.9563751282014445,92.04353449933889,4.7111162140947584,-0.7612844737837152,2016,CLPX,129.99999999999997,0.46301767,0.22328998,0.48224938
199.99999999999997,2372536.0,2844299.0,1.1988434791564941,0.44379520416259766,90830690.0,40310224.0,199.99999999999997,2.5455513739406403,97.45444862605936,6.5909306833965395,93.40856647496891,4.0453793094559,-0.6657369046388588,2016,CLPX,129.99999999999997,0.46301767,0.22328998,0.48224938
