Drift Threshold (% of mean depth),drift_area,drift_volume,mean_drift_depth,mean_not_drift_depth,not_drift_area,not_drift_volume,Drift Threshold (% of mean depth),Drift Area %,Not Drift Area %,Drift Volume %,Not Drift Volume %,Drift Volume-Area Difference (%),Drift Volume-Area Difference Slope,Year,Study Area,Inflection Threshold,Mean Depth [m],SD Depth [m],CV
80.0,59188826.0,37067452.0,0.626257598400116,0.3106137216091156,19509956.0,6060060.0,80.0,75.20932916090112,24.790670839098883,85.94844167337699,14.05148412810152,10.73911251247587,1.3551009688219438,2013,CLPX,129.99999999999997,0.5480077862739563,0.1910136491060257,0.348560094833374
90.0,52055121.0,33742548.0,0.6482080221176147,0.35224467515945435,26643661.0,9385088.0,90.0,66.14476066478386,33.85523933521614,78.23897414608167,21.761239174667583,12.094213481297814,1.0216937820362908,2013,CLPX,129.99999999999997,0.5480077862739563,0.1910136491060257,0.348560094833374
100.0,41030695.0,27997918.0,0.6823651790618896,0.4016594886779785,37668087.0,15129745.0,100.0,52.13637867991401,47.863621320086,64.91887875646246,35.08139716928931,12.782500076548452,0.018207083261113866,2013,CLPX,129.99999999999997,0.5480077862739563,0.1910136491060257,0.348560094833374
110.00000000000001,30656584.0,22031688.0,0.7186608910560608,0.43911367654800415,48042198.0,21095986.0,110.00000000000001,38.95433095775231,61.045669042247695,51.08495860557235,48.91534282592118,12.130627647820042,-1.414862460599215,2013,CLPX,129.99999999999997,0.5480077862739563,0.1910136491060257,0.348560094833374
120.0,19063300.0,14739224.0,0.7731727361679077,0.4760333001613617,59635482.0,28388476.0,120.0,24.223119488685352,75.77688051131464,34.175894644035374,65.82446707375685,9.952775155350022,-2.2330335144979454,2013,CLPX,129.99999999999997,0.5480077862739563,0.1910136491060257,0.348560094833374
129.99999999999997,11777932.0,9759935.0,0.8286628723144531,0.498615562915802,66920850.0,33367778.0,129.99999999999997,14.965837717793395,85.03416228220661,22.630398336617546,77.36999352432403,7.664560618824151,-2.324247362633389,2013,CLPX,129.99999999999997,0.5480077862739563,0.1910136491060257,0.348560094833374
140.0,6391468.0,5790180.0,0.9059234261512756,0.5163719058036804,72307314.0,37337464.0,140.0,8.121431917459661,91.87856808254034,13.425712347542905,86.57451952283672,5.304280430083244,-1.8751366824246118,2013,CLPX,129.99999999999997,0.5480077862739563,0.1910136491060257,0.348560094833374
150.0,3940738.0,3847691.0,0.9763886332511902,0.5254285335540771,74758044.0,39280008.0,150.0,5.007368474902191,94.9926315250978,8.921655728877118,91.07870367021131,3.914287253974927,-1.234247619816692,2013,CLPX,129.99999999999997,0.5480077862739563,0.1910136491060257,0.348560094833374
160.0,2382885.0,2528844.0,1.0612531900405884,0.5319854021072388,76315897.0,40598944.0,160.0,3.0278549927240297,96.97214500727597,5.86364018317389,94.13692558055243,2.83578519044986,-0.8301677669537311,2013,CLPX,129.99999999999997,0.5480077862739563,0.1910136491060257,0.348560094833374
169.99999999999997,1675770.0,1890409.0,1.1280840635299683,0.5353906750679016,77023012.0,41237404.0,169.99999999999997,2.1293468048844773,97.87065319511552,4.383298524951942,95.61732520636927,2.253951720067465,-0.5345003921180671,2013,CLPX,129.99999999999997,0.5480077862739563,0.1910136491060257,0.348560094833374
179.99999999999997,1162703.0,1399141.0,1.2033519744873047,0.538183331489563,77536079.0,41728624.0,179.99999999999997,1.4774091421135336,98.52259085788647,3.2441935483272593,96.75631888521174,1.7667844062137257,-0.394152430425573,2013,CLPX,129.99999999999997,0.5480077862739563,0.1910136491060257,0.348560094833374
189.99999999999997,883680.0,1116361.0,1.263309121131897,0.5398859977722168,77815102.0,42011284.0,189.99999999999997,1.122863629579426,98.87713637042057,2.588510488795745,97.4117237002877,1.465646859216319,-0.2896898132589184,2013,CLPX,129.99999999999997,0.5480077862739563,0.1910136491060257,0.348560094833374
199.99999999999997,652946.0,869918.0,1.3322983980178833,0.5414503216743469,78045836.0,42257944.0,199.99999999999997,0.8296773894162681,99.17032261058372,2.017082169112157,97.98365517869509,1.1874047796958889,-0.2782420795204301,2013,CLPX,129.99999999999997,0.5480077862739563,0.1910136491060257,0.348560094833374
