Drift Threshold (pct. of mean depth),drift_area,drift_volume,mean_drift_depth,mean_not_drift_depth,not_drift_area,not_drift_volume,Drift Threshold (pct. of mean depth),Drift Area pct.,Not Drift Area pct.,Drift Volume pct.,Not Drift Volume pct.,Drift Volume-Area Difference (pct.),Drift Volume-Area Difference Slope,Year,Study Area,Inflection Threshold,Mean_Depth [m],SD Depth [m],CV
80.0,57875238.0,35345848.0,0.6107248663902283,0.28966858983039856,20862623.0,6043246.0,80.0,73.50369601734545,26.496303982654545,85.39910202262358,14.601086433173476,11.895406005278133,1.4042954658657862,2013,CLPX,129.99999999999997,0.5256558,0.20136924,0.38308194
90.0,50579643.0,32092100.0,0.6344864964485168,0.33016517758369446,28158218.0,9296863.0,90.0,64.23802013112852,35.76197986887147,77.53772160227244,22.462150344429546,13.29970147114392,1.0270256697709428,2013,CLPX,129.99999999999997,0.5256558,0.20136924,0.38308194
100.0,39725774.0,26655628.0,0.6709907650947571,0.377663254737854,39012087.0,14733432.0,100.0,50.45320446284413,49.54679553715588,64.40266180766415,35.597444500734206,13.949457344820019,-0.026554913629613708,2013,CLPX,129.99999999999997,0.5256558,0.20136924,0.38308194
110.00000000000001,29817548.0,21156402.0,0.7095285654067993,0.4135824739933014,48920313.0,20232584.0,110.00000000000001,37.86939043213277,62.13060956786723,51.11598207601746,48.883945440983666,13.246591643884692,-1.2270703256168414,2013,CLPX,129.99999999999997,0.5256558,0.20136924,0.38308194
120.0,20609037.0,15591059.0,0.756515622138977,0.4438072144985199,58128824.0,25797992.0,120.0,26.174240369572647,73.82575963042734,37.66955706315898,62.330527500339706,11.495316693586336,-1.9967590898029393,2013,CLPX,129.99999999999997,0.5256558,0.20136924,0.38308194
129.99999999999997,13358246.0,10851596.0,0.8123518824577332,0.4670807421207428,65379615.0,30537560.0,129.99999999999997,16.965467222941196,83.0345327770588,26.21854068722001,73.78179756677471,9.253073464278813,-2.353202774192103,2013,CLPX,129.99999999999997,0.5256558,0.20136924,0.38308194
140.0,7740227.0,6878559.0,0.888676643371582,0.48607906699180603,70997634.0,34510464.0,140.0,9.830374995835866,90.16962500416413,16.619286141037996,83.38073077166173,6.78891114520213,-2.0028794199943363,2013,CLPX,129.99999999999997,0.5256558,0.20136924,0.38308194
150.0,5050493.0,4826633.0,0.9556756019592285,0.4961840510368347,73687368.0,36562496.0,150.0,6.414313185368345,93.58568681463166,11.661627809658485,88.33864520963726,5.247314624290141,-1.3347863676833778,2013,CLPX,129.99999999999997,0.5256558,0.20136924,0.38308194
160.0,3425434.0,3505553.0,1.0233895778656006,0.503017783164978,75312427.0,37883488.0,160.0,4.350428061539543,95.64957193846045,8.469766471374918,91.53029393112413,4.1193384098353745,-0.9745238624214727,2013,CLPX,129.99999999999997,0.5256558,0.20136924,0.38308194
169.99999999999997,2418272.0,2636299.0,1.0901583433151245,0.5077708959579468,76319589.0,38752864.0,169.99999999999997,3.071295015240508,96.92870498475949,6.369561914687703,93.63079325200675,3.2982668994471953,-0.7662949532480041,2013,CLPX,129.99999999999997,0.5256558,0.20136924,0.38308194
179.99999999999997,1666882.0,1946836.0,1.1679508686065674,0.5117666125297546,77070979.0,39442352.0,179.99999999999997,2.117001882995018,97.88299811700499,4.703750386334384,95.29666518285914,2.5867485033393662,-0.5753562802842656,2013,CLPX,129.99999999999997,0.5256558,0.20136924,0.38308194
189.99999999999997,1260976.0,1551691.0,1.2305480241775513,0.5141840577125549,77476885.0,39837380.0,189.99999999999997,1.6014862278262803,98.39851377217373,3.7490405667049442,96.25109231879298,2.147554338878664,-0.3912623076098718,2013,CLPX,129.99999999999997,0.5256558,0.20136924,0.38308194
199.99999999999997,975645.0,1259604.0,1.2910484075546265,0.5160548686981201,77762216.0,40129572.0,199.99999999999997,1.2391052888774818,98.76089471112252,3.0433291769971045,96.95705739899687,1.8042238881196226,-0.34333045075904156,2013,CLPX,129.99999999999997,0.5256558,0.20136924,0.38308194
