Drift Threshold (pct. of mean depth),drift_area,drift_volume,mean_drift_depth,mean_not_drift_depth,not_drift_area,not_drift_volume,Drift Threshold (pct. of mean depth),Drift Area pct.,Not Drift Area pct.,Drift Volume pct.,Not Drift Volume pct.,Drift Volume-Area Difference (pct.),Drift Volume-Area Difference Slope,Year,Study Area,Inflection Threshold,Mean_Depth [m],SD Depth [m],CV
80.0,61565394.0,44475400.0,0.7224090695381165,0.2207302302122116,33860629.0,7474064.0,80.0,64.51635734625553,35.48364265374446,85.61285742444961,14.387188774315952,21.096500078194083,0.8683681585731478,2015,CLPX,140.0,0.5443949,0.31925482,0.5864397
90.0,55844142.0,41811892.0,0.7487247586250305,0.2561143934726715,39581881.0,10137490.0,90.0,58.520873284219334,41.47912671578066,80.48574152098656,19.514146831996648,21.96486823676723,0.6149032638367906,2015,CLPX,140.0,0.5443949,0.31925482,0.5864397
100.0,49364057.0,38471932.0,0.7793511152267456,0.2925987243652344,46061966.0,13477672.0,100.0,51.730183704711244,48.269816295288756,74.05649031057891,25.943825380985817,22.326306605867664,-0.029835788838550314,2015,CLPX,140.0,0.5443949,0.31925482,0.5864397
110.00000000000001,40918813.0,33655620.0,0.8224974870681763,0.33562105894088745,54507210.0,18293768.0,110.00000000000001,42.88014077669359,57.11985922330641,64.78533743578372,35.21456246689089,21.90519665909013,-0.757801860253398,2015,CLPX,140.0,0.5443949,0.31925482,0.5864397
120.0,33850836.0,29239266.0,0.8637679219245911,0.36882123351097107,61575187.0,22710236.0,120.0,35.47338025393765,64.52661974606235,56.28408313929852,43.71603620751254,20.810702885360868,-1.5549229345935256,2015,CLPX,140.0,0.5443949,0.31925482,0.5864397
129.99999999999997,26089305.0,23966964.0,0.9186509251594543,0.4035753905773163,69336718.0,27982594.0,129.99999999999997,27.33982217827521,72.66017782172479,46.13517296817829,53.86505417575243,18.79535078990308,-2.01368545615013,2015,CLPX,140.0,0.5443949,0.31925482,0.5864397
140.0,20585283.0,19925370.0,0.967942476272583,0.42789551615715027,74840740.0,32024018.0,140.0,21.571980422992166,78.42801957700783,38.355312396052774,61.64458750662183,16.78333197306061,-2.2600749372721385,2015,CLPX,140.0,0.5443949,0.31925482,0.5864397
150.0,15251743.0,15718858.0,1.0306270122528076,0.4518987238407135,80174280.0,36230656.0,150.0,15.982792241064054,84.01720775893594,30.257993156422856,69.74214928977098,14.275200915358802,-2.2496862937838102,2015,CLPX,140.0,0.5443949,0.31925482,0.5864397
160.0,11798876.0,12804696.0,1.0852471590042114,0.4680858850479126,83627147.0,39144688.0,160.0,12.364421809761474,87.63557819023853,24.648381195254462,75.35151100762587,12.283959385492988,-2.075256396353475,2015,CLPX,140.0,0.5443949,0.31925482,0.5864397
169.99999999999997,8630704.0,9958230.0,1.1538143157958984,0.48379644751548767,86795319.0,41991268.0,169.99999999999997,9.044392429515794,90.9556075704842,19.169080552167646,80.83103109484915,10.124688122651852,-1.861463121993423,2015,CLPX,140.0,0.5443949,0.31925482,0.5864397
179.99999999999997,6647278.0,8066153.0,1.2134521007537842,0.49430084228515625,88778745.0,43883408.0,179.99999999999997,6.965896503933733,93.03410349606627,15.526929645439875,84.47330327333654,8.561033141506142,-1.450864540726588,2015,CLPX,140.0,0.5443949,0.31925482,0.5864397
189.99999999999997,5134424.0,6547441.0,1.2752046585083008,0.5028384327888489,90291599.0,45402084.0,189.99999999999997,5.380528118624413,94.61947188137559,12.60348715982309,87.39667646080497,7.222959041198676,-1.3252147375686039,2015,CLPX,140.0,0.5443949,0.31925482,0.5864397
199.99999999999997,3807487.0,5143302.0,1.3508391380310059,0.5108804702758789,91618536.0,46806120.0,199.99999999999997,3.9899881398180037,96.010011860182,9.900591806186938,90.09937354473888,5.910603666368934,-1.3123553748297416,2015,CLPX,140.0,0.5443949,0.31925482,0.5864397
